ItemDef	SortNum	WeaponType	EquipID	AttrID	Rarity	Tier	Attack	Accuracy	Strength	Magic	Endurance	Agility	Luck	SkillID	Price	SellPrice	GetFLG	ModelID	Flags
IT_WEA_SPEAR_24_	1175	128	256	2	1	1	235	94	0	5	0	0	0	9	31000	7750	0	85	0
IT_WEA_SPEAR_25_	400	128	256	8	1	1	80	88	0	0	0	0	0	0	12100	3030	0	81	0
IT_WEA_BLUNT_01_	720	512	1024	1	1	1	144	90	0	0	0	0	0	0	29200	7300	2	100	0
IT_WEA_BLUNT_02_	870	512	1024	1	1	1	174	90	0	0	0	0	0	0	19800	4950	0	102	0
IT_WEA_BLUNT_03_	795	512	1024	1	1	1	159	90	0	0	0	0	0	40	16200	4050	0	101	0
IT_WEA_BLUNT_04_	900	512	1024	1	1	1	180	90	0	0	0	0	0	27	880	220	0	103	0
IT_WEA_BLUNT_05_	1000	512	1024	1	1	1	200	90	0	0	0	0	0	0	24500	6130	0	100	0
IT_WEA_BLUNT_06_	925	512	1024	1	1	1	185	90	0	0	3	0	0	0	21250	5310	0	101	0
IT_WEA_BLUNT_07_	0	0	1	65535	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IT_WEA_BLUNT_08_	0	0	1	65535	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0
IT_WEA_BLUNT_09_	0	0	1	65535	0	0	0	0	0	0	0	0	0	0	0	0	0	102	0
IT_WEA_BLUNT_10_	950	512	1024	1	1	1	190	90	0	0	0	0	0	222	23200	5800	0	102	0
IT_WEA_BLUNT_11_	1100	512	1024	1	1	1	220	90	0	0	0	0	0	232	28700	7180	0	102	0
IT_WEA_BLUNT_12_	0	0	1	65535	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0
IT_WEA_BLUNT_13_	1100	512	1024	1	1	1	220	90	0	0	0	0	0	44	31400	7850	0	100	0
IT_WEA_BLUNT_14_	1500	512	1024	1	1	1	300	90	0	0	0	0	0	187	35700	8930	0	102	0
IT_WEA_BLUNT_15_	1750	512	1024	5	1	1	350	90	7	0	0	0	0	18	57800	14450	0	105	0
IT_WEA_BLUNT_16_	2250	512	1024	1	1	1	450	90	0	0	0	15	0	250	71200	17800	0	104	0
IT_WEA_BLUNT_17_	0	0	1	65535	0	0	0	0	0	0	0	0	0	0	0	0	0	102	0
IT_WEA_BLUNT_18_	0	0	1	65535	0	0	0	0	0	0	0	0	0	0	0	0	0	101	0
IT_WEA_BLUNT_19_	0	0	1	65535	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0
IT_WEA_BLUNT_20_	0	0	1	65535	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IT_WEA_SPEAR_26_	1175	128	256	2	1	1	235	94	0	0	0	0	0	174	400	100	0	85	0
IT_WEA_SPEAR_27_	0	0	1	65535	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IT_WEA_SPEAR_28_	0	0	1	65535	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IT_WEA_SPEAR_29_	0	0	1	65535	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IT_WEA_SPEAR_30_	0	0	1	65535	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IT_WEA_FUKA_01__	0	0	64	65535	0	0	0	0	0	0	0	0	0	0	100	30	0	0	0
IT_WEA_ID_0x115_	0	0	1	65535	0	0	0	0	0	0	0	0	0	0	100	30	0	0	0
IT_WEA_ID_0x116_	0	0	1	65535	0	0	0	0	0	0	0	0	0	0	100	30	0	0	0
IT_WEA_ID_0x117_	0	0	1	65535	0	0	0	0	0	0	0	0	0	0	100	30	0	0	0
IT_WEA_NEW_W_HER	540	2	2	0	1	1	108	95	0	0	0	0	0	0	400	100	2	10	0
IT_WEA_NEW_W_YUK	505	4	4	2	1	1	101	98	0	0	0	0	0	0	400	100	2	20	0
IT_WEA_NEW_W_JUN	555	8	8	0	1	1	111	92	0	0	0	0	0	0	400	100	2	30	0
IT_WEA_NEW_W_SAN	525	16	16	1	1	1	105	97	0	0	0	0	0	0	400	100	2	40	0
IT_WEA_NEW_W_MIT	0	0	1	65535	0	0	0	0	0	0	0	0	0	0	0	0	0	51	0
IT_WEA_NEW_W_FUK	0	0	1	65535	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IT_WEA_NEW_W_AEG	0	64	128	2	1	1	100	99	0	0	0	0	0	0	400	100	2	327	1
IT_WEA_NEW_W_AMA	0	0	1	65535	0	0	0	0	0	0	0	0	0	0	0	0	0	81	0
IT_WEA_NEW_W_KOR	0	0	1	65535	0	0	0	0	0	0	0	0	0	0	0	0	0	91	0
IT_WEA_NEW_W_ARA	0	0	1	65535	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0
IT_WEA_SWORD_36_	1500	2	2	9	1	1	300	95	0	0	0	0	0	194	40000	10000	0	15	0
IT_WEA_SWORD_37_	500	2	2	0	1	1	100	99	0	0	0	0	0	33	400	100	0	15	0
IT_WEA_SWORD_38_	885	2	2	0	1	1	177	95	0	0	0	0	0	53	21300	5330	0	15	0
IT_WEA_SWORD_39_	1150	2	2	0	1	1	230	88	0	0	0	0	0	38	29000	7250	0	13	0
IT_WEA_SWORD_40_	1000	2	2	8	1	1	200	90	0	0	0	0	0	0	26800	6700	0	15	0
IT_WEA_SWORD_41_	0	0	1	65535	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IT_WEA_SWORD_42_	0	0	1	65535	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IT_WEA_SWORD_43_	0	0	1	65535	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IT_WEA_SWORD_44_	0	0	1	65535	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IT_WEA_SWORD_45_	0	0	1	65535	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IT_WEA_SWORD_46_	0	0	1	65535	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IT_WEA_SWORD_47_	0	0	1	65535	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IT_WEA_SWORD_48_	0	0	1	65535	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IT_WEA_SWORD_49_	0	0	1	65535	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IT_WEA_SWORD_50_	0	0	1	65535	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IT_WEA_SWORD_51_	0	0	1	65535	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IT_WEA_SWORD_52_	0	0	1	65535	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IT_WEA_SWORD_53_	0	0	1	65535	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IT_WEA_SWORD_54_	0	0	1	65535	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IT_WEA_SWORD_55_	0	0	1	65535	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IT_WEA_SWORD_56_	0	0	1	65535	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IT_WEA_SWORD_57_	0	0	1	65535	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IT_WEA_SWORD_58_	0	0	1	65535	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IT_WEA_SWORD_59_	0	0	1	65535	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IT_WEA_SWORD_60_	0	0	1	65535	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IT_WEA_ID_0x13B_	0	0	1	65535	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IT_WEA_ID_0x13C_	0	0	1	65535	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IT_WEA_ID_0x13D_	0	0	1	65535	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IT_WEA_ID_0x13E_	0	0	1	65535	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IT_WEA_ID_0x13F_	0	0	1	65535	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IT_WEA_BLUNT_01M	540	512	2048	1	1	1	108	90	0	0	0	0	0	0	400	100	2	106	0
IT_WEA_BLUNT_02M	720	512	2048	1	1	1	144	90	0	0	0	0	0	0	14500	3630	0	100	0
IT_WEA_BLUNT_03M	870	512	2048	1	1	1	174	90	0	0	0	0	0	0	19800	4950	0	102	0
IT_WEA_BLUNT_04M	945	512	2048	1	1	1	189	90	0	0	3	0	0	0	16200	4050	0	100	0
IT_WEA_BLUNT_05M	900	512	2048	1	1	1	180	90	0	0	0	0	0	27	880	220	0	103	0
IT_WEA_BLUNT_06M	1000	512	2048	1	1	1	200	90	0	0	0	0	0	0	24500	6130	0	100	0
IT_WEA_BLUNT_07M	1075	512	2048	1	1	1	215	90	4	0	0	0	0	0	21250	5310	0	100	0
IT_WEA_BLUNT_08M	950	512	2048	1	1	1	190	90	0	0	0	0	0	222	23200	5800	0	102	0
IT_WEA_BLUNT_09M	1100	512	2048	1	1	1	220	90	0	0	0	0	0	232	28700	7180	2	102	0
IT_WEA_BLUNT_10M	1100	512	2048	1	1	1	220	90	0	0	0	0	0	44	31400	7850	0	100	0
IT_WEA_BLUNT_11M	1500	512	2048	1	1	1	300	90	0	0	0	0	0	187	35700	8930	0	102	0
IT_WEA_BLUNT_12M	1750	512	2048	5	1	1	350	90	7	0	0	0	0	18	57800	14450	0	105	0
IT_WEA_BLUNT_13M	2250	512	2048	1	1	1	450	90	0	0	0	15	0	250	71200	17800	0	104	0
IT_WEA_BLUNT_14M	720	512	2048	1	1	1	144	90	0	0	0	0	0	0	14500	3630	0	100	0
IT_WEA_BLUNT_15M	1260	512	2048	1	1	1	252	90	0	0	0	0	0	0	29000	7250	0	101	0
IT_WEA_BLUNT_16M	1330	512	2048	1	1	1	266	90	2	2	2	2	2	0	25200	6300	0	100	0
IT_WEA_BLUNT_17M	1140	512	2048	1	1	1	228	90	0	0	0	0	0	230	1520	380	0	100	0
IT_WEA_BLUNT_18M	1435	512	2048	1	1	1	287	90	0	0	0	0	0	0	35300	8830	0	101	0
IT_WEA_BLUNT_19M	1300	512	2048	1	1	1	260	90	0	0	0	0	0	73	35400	8850	0	102	0
IT_WEA_BLUNT_20M	1510	512	2048	1	1	1	302	90	0	0	0	0	5	0	30700	7680	0	100	0
IT_WEA_BLUNT_21M	1630	512	2048	1	1	1	326	90	0	0	0	0	0	0	41150	10290	0	101	0
IT_WEA_BLUNT_22M	1710	512	2048	1	1	1	342	90	3	3	3	3	3	0	37300	9330	0	100	0
IT_WEA_BLUNT_23M	2010	512	2048	1	1	1	402	90	5	5	5	5	5	0	43200	10800	0	100	0
IT_WEA_BLUNT_24M	1875	512	2048	1	1	1	375	90	0	0	0	0	0	0	48500	12130	0	101	0
IT_WEA_BLUNT_25M	2100	512	2048	1	1	1	420	90	0	0	5	0	0	234	65600	16400	0	102	0
IT_WEA_ID_0x159_	0	0	1	65535	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IT_WEA_ID_0x15A_	0	0	1	65535	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IT_WEA_ID_0x15B_	0	0	1	65535	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IT_WEA_ID_0x15C_	0	0	1	65535	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IT_WEA_ID_0x15D_	0	0	1	65535	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IT_WEA_BOW_14__b	826	4	4	2	1	1	165	98	0	0	0	0	0	37	14100	3530	0	24	0
IT_WEA_BOW_14__c	827	4	4	2	1	1	165	98	0	0	0	0	0	73	14100	3530	0	24	0
IT_WEA_BOW_16__b	971	4	4	2	1	1	194	98	0	0	0	0	0	174	18100	4530	0	24	0
IT_WEA_BOW_16__c	972	4	4	2	1	1	194	98	0	0	0	0	0	225	18100	4530	0	24	0
IT_WEA_BOW_18__b	1136	4	4	2	1	1	227	98	0	0	0	0	0	16	22200	5550	0	24	0
IT_WEA_BOW_18__c	1137	4	4	2	1	1	227	98	0	0	0	0	0	170	22200	5550	0	24	0
IT_WEA_BOW_18__d	1138	4	4	2	1	1	227	98	0	0	0	0	0	143	22200	5550	0	24	0
IT_WEA_BOW_20__b	1281	4	4	2	1	1	256	98	0	0	0	0	0	3	27900	6980	0	24	0
IT_WEA_BOW_20__c	1282	4	4	2	1	1	256	98	0	0	0	0	0	75	27900	6980	0	24	0
IT_WEA_BOW_20__d	1283	4	4	2	1	1	256	98	0	0	0	0	0	49	27900	6980	0	24	0
IT_WEA_BOW_30__b	1436	4	4	2	1	1	287	98	0	0	0	0	0	41	32500	8130	0	24	0
IT_WEA_BOW_30__c	1437	4	4	2	1	1	287	98	0	0	0	0	0	26	32500	8130	0	24	0
IT_WEA_BOW_30__d	1438	4	4	2	1	1	287	98	0	0	0	0	0	54	32500	8130	0	24	0
IT_WEA_BOW_22__b	1611	4	4	2	1	1	322	98	0	0	0	0	0	21	37700	9430	0	24	0
IT_WEA_BOW_22__c	1612	4	4	2	1	1	322	98	0	0	0	0	0	225	37700	9430	0	24	0
IT_WEA_BOW_22__d	1613	4	4	2	1	1	322	98	0	0	0	0	0	142	37700	9430	0	24	0
IT_WEA_LSOWRD06b	891	8	8	0	1	1	178	92	0	0	0	0	0	97	16300	4080	0	31	0
IT_WEA_LSOWRD06c	892	8	8	0	1	1	178	92	0	0	0	0	0	143	16300	4080	0	31	0
IT_WEA_LSOWRD22b	1041	8	8	0	1	1	208	92	0	0	0	0	0	46	22700	5680	0	31	0
IT_WEA_LSOWRD22c	1042	8	8	0	1	1	208	92	0	0	0	0	0	226	22700	5680	0	31	0
IT_WEA_LSOWRD17b	1206	8	8	0	1	1	241	92	0	0	0	0	0	103	25700	6430	0	31	0
IT_WEA_LSOWRD17c	1207	8	8	0	1	1	241	92	0	0	0	0	0	35	25700	6430	0	31	0
IT_WEA_LSOWRD17d	1208	8	8	0	1	1	241	92	0	0	0	0	0	222	25700	6430	0	31	0
IT_WEA_LSOWRD19b	1366	8	8	0	1	1	273	92	0	0	0	0	0	22	30700	7680	0	31	0
IT_WEA_LSOWRD19c	1367	8	8	0	1	1	273	92	0	0	0	0	0	43	30700	7680	0	31	0
IT_WEA_LSOWRD19d	1368	8	8	0	1	1	273	92	0	0	0	0	0	142	30700	7680	0	31	0
IT_WEA_LSOWRD32b	1496	8	8	0	1	1	299	92	0	0	0	0	0	36	37800	9450	0	31	0
IT_WEA_LSOWRD32c	1497	8	8	0	1	1	299	92	0	0	0	0	0	232	37800	9450	0	31	0
IT_WEA_LSOWRD32d	1498	8	8	0	1	1	299	92	0	0	0	0	0	204	37800	9450	0	31	0
IT_WEA_LSOWRD21b	1701	8	8	0	1	1	340	92	0	0	0	0	0	226	44000	11000	0	31	0
IT_WEA_LSOWRD21c	1702	8	8	0	1	1	340	92	0	0	0	0	0	231	44000	11000	0	31	0
IT_WEA_LSOWRD21d	1703	8	8	0	1	1	340	92	0	0	0	0	0	250	44000	11000	0	31	0
IT_WEA_KNUCKL12b	841	16	16	1	1	1	168	97	0	0	0	0	0	75	14600	3650	0	41	0
IT_WEA_KNUCKL12c	842	16	16	1	1	1	168	97	0	0	0	0	0	24	14600	3650	0	41	0
IT_WEA_KNUCKL14b	1001	16	16	1	1	1	200	97	0	0	0	0	0	207	18000	4500	0	41	0
IT_WEA_KNUCKL14c	1002	16	16	1	1	1	200	97	0	0	0	0	0	143	18000	4500	0	41	0
IT_WEA_KNUCKL16b	1171	16	16	1	1	1	234	97	0	0	0	0	0	224	23200	5800	0	41	0
IT_WEA_KNUCKL16c	1172	16	16	1	1	1	234	97	0	0	0	0	0	41	23200	5800	0	41	0
IT_WEA_KNUCKL16d	1173	16	16	1	1	1	234	97	0	0	0	0	0	200	23200	5800	0	41	0
IT_WEA_KNUCKL18b	1306	16	16	1	1	1	261	97	0	0	0	0	0	118	27900	6980	0	41	0
IT_WEA_KNUCKL18c	1307	16	16	1	1	1	261	97	0	0	0	0	0	53	27900	6980	0	41	0
IT_WEA_KNUCKL18d	1308	16	16	1	1	1	261	97	0	0	0	0	0	207	27900	6980	0	41	0
IT_WEA_KNUCKL28b	1476	16	16	1	1	1	295	97	0	0	0	0	0	11	33200	8300	0	41	0
IT_WEA_KNUCKL28c	1477	16	16	1	1	1	295	97	0	0	0	0	0	224	33200	8300	0	41	0
IT_WEA_KNUCKL28d	1478	16	16	1	1	1	295	97	0	0	0	0	0	142	33200	8300	0	41	0
IT_WEA_KNUCKL20b	1656	16	16	1	1	1	331	97	0	0	0	0	0	141	38600	9650	0	41	0
IT_WEA_KNUCKL20c	1657	16	16	1	1	1	331	97	0	0	0	0	0	232	38600	9650	0	41	0
IT_WEA_KNUCKL20d	1658	16	16	1	1	1	331	97	0	0	0	0	0	249	38600	9650	0	41	0
IT_WEA_RAPIER10b	851	32	32	0	1	1	170	95	0	0	0	0	0	52	14950	3740	0	51	0
IT_WEA_RAPIER10c	852	32	32	0	1	1	170	95	0	0	0	0	0	20	14950	3740	0	51	0
IT_WEA_RAPIER06b	1001	32	32	0	1	1	200	95	0	0	0	0	0	116	19600	4900	0	51	0
IT_WEA_RAPIER06c	1002	32	32	0	1	1	200	95	0	0	0	0	0	211	19600	4900	0	51	0
IT_WEA_RAPIER14b	1156	32	32	0	1	1	231	95	0	0	0	0	0	223	25100	6280	0	51	0
IT_WEA_RAPIER14c	1157	32	32	0	1	1	231	95	0	0	0	0	0	43	25100	6280	0	51	0
IT_WEA_RAPIER14d	1158	32	32	0	1	1	231	95	0	0	0	0	0	143	25100	6280	0	51	0
IT_WEA_RAPIER15b	1311	32	32	0	1	1	262	95	0	0	0	0	0	41	29400	7350	0	51	0
IT_WEA_RAPIER15c	1312	32	32	0	1	1	262	95	0	0	0	0	0	116	29400	7350	0	51	0
IT_WEA_RAPIER15d	1313	32	32	0	1	1	262	95	0	0	0	0	0	206	29400	7350	0	51	0
IT_WEA_RAPIER12b	1441	32	32	0	1	1	288	95	0	0	0	0	0	26	34550	8640	0	51	0
IT_WEA_RAPIER12c	1442	32	32	0	1	1	288	95	0	0	0	0	0	223	34550	8640	0	51	0
IT_WEA_RAPIER12d	1443	32	32	0	1	1	288	95	0	0	0	0	0	39	34550	8640	0	51	0
IT_WEA_RAPIER30b	1641	32	32	0	1	1	328	95	0	0	0	0	0	42	40200	10050	0	51	0
IT_WEA_RAPIER30c	1642	32	32	0	1	1	328	95	0	0	0	0	0	36	40200	10050	0	51	0
IT_WEA_RAPIER30d	1643	32	32	0	1	1	328	95	0	0	0	0	0	142	40200	10050	0	51	0
IT_WEA_ARMAS_05b	886	64	128	2	1	1	177	93	0	0	0	0	0	58	16500	4130	0	586	4
IT_WEA_ARMAS_05c	887	64	128	2	1	1	177	93	0	0	0	0	0	232	16500	4130	0	586	4
IT_WEA_ARMAS_07b	1051	64	128	2	1	1	210	93	0	0	0	0	0	35	22000	5500	0	586	4
IT_WEA_ARMAS_07c	1052	64	128	2	1	1	210	93	0	0	0	0	0	221	22000	5500	0	586	4
IT_WEA_ARMAS_09b	1216	64	128	2	1	1	243	93	0	0	0	0	0	164	26700	6680	0	586	4
IT_WEA_ARMAS_09c	1217	64	128	2	1	1	243	93	0	0	0	0	0	21	26700	6680	0	586	4
IT_WEA_ARMAS_09d	1218	64	128	2	1	1	243	93	0	0	0	0	0	143	26700	6680	0	586	4
IT_WEA_ARMAS_12b	1391	64	128	2	1	1	278	93	0	0	0	0	0	29	32700	8180	0	586	4
IT_WEA_ARMAS_12c	1392	64	128	2	1	1	278	93	0	0	0	0	0	92	32700	8180	0	586	4
IT_WEA_ARMAS_12d	1393	64	128	2	1	1	278	93	0	0	0	0	0	54	32700	8180	0	586	4
IT_WEA_ARMAS_19b	1526	64	128	2	1	1	305	93	0	0	0	0	0	14	38800	9700	0	586	4
IT_WEA_ARMAS_19c	1527	64	128	2	1	1	305	93	0	0	0	0	0	195	38800	9700	0	586	4
IT_WEA_ARMAS_19d	1528	64	128	2	1	1	305	93	0	0	0	0	0	253	38800	9700	0	586	4
IT_WEA_ARMAS_13b	1811	64	128	2	1	1	362	93	0	0	0	0	0	30	45200	11300	0	586	4
IT_WEA_ARMAS_13c	1812	64	128	2	1	1	362	93	0	0	0	0	0	254	45200	11300	0	586	4
IT_WEA_ARMAS_13d	1813	64	128	2	1	1	362	93	0	0	0	0	0	142	45200	11300	0	586	4
IT_WEA_DAGGER19b	826	256	512	0	1	1	165	90	0	0	0	0	0	73	16000	4000	0	91	0
IT_WEA_DAGGER19c	827	256	512	0	1	1	165	90	0	0	0	0	0	167	16000	4000	0	91	0
IT_WEA_DAGGER06b	971	256	512	0	1	1	194	96	0	0	0	0	0	109	18600	4650	0	91	0
IT_WEA_DAGGER06c	972	256	512	0	1	1	194	96	0	0	0	0	0	143	18600	4650	0	91	0
IT_WEA_DAGGER08b	1131	256	512	0	1	1	226	96	0	0	0	0	0	133	22300	5580	0	91	0
IT_WEA_DAGGER08c	1132	256	512	0	1	1	226	96	0	0	0	0	0	230	22300	5580	0	91	0
IT_WEA_DAGGER08d	1133	256	512	0	1	1	226	96	0	0	0	0	0	43	22300	5580	0	91	0
IT_WEA_DAGGER10b	1286	256	512	0	1	1	257	96	0	0	0	0	0	20	27800	6950	0	91	0
IT_WEA_DAGGER10c	1287	256	512	0	1	1	257	96	0	0	0	0	0	232	27800	6950	0	91	0
IT_WEA_DAGGER10d	1288	256	512	0	1	1	257	96	0	0	0	0	0	175	27800	6950	0	91	0
IT_WEA_DAGGER20b	1406	256	512	0	1	1	281	96	0	0	0	0	0	42	32700	8180	0	91	0
IT_WEA_DAGGER20c	1407	256	512	0	1	1	281	96	0	0	0	0	0	169	32700	8180	0	91	0
IT_WEA_DAGGER20d	1408	256	512	0	1	1	281	96	0	0	0	0	0	142	32700	8180	0	91	0
IT_WEA_DAGGER13b	1611	256	512	0	1	1	322	96	0	0	0	0	0	43	38100	9530	0	91	0
IT_WEA_DAGGER13c	1612	256	512	0	1	1	322	96	0	0	0	0	0	38	38100	9530	0	91	0
IT_WEA_DAGGER13d	1613	256	512	0	1	1	322	96	0	0	0	0	0	252	38100	9530	0	91	0
IT_WEA_SPEAR_04b	881	128	256	2	1	1	176	94	0	0	0	0	0	29	15780	3950	0	83	0
IT_WEA_SPEAR_04c	882	128	256	2	1	1	176	94	0	0	0	0	0	143	15780	3950	0	83	0
IT_WEA_SPEAR_06b	1041	128	256	2	1	1	208	94	0	0	0	0	0	23	19700	4930	0	83	0
IT_WEA_SPEAR_06c	1042	128	256	2	1	1	208	94	0	0	0	0	0	45	19700	4930	0	83	0
IT_WEA_SPEAR_09b	1196	128	256	2	1	1	239	94	0	0	0	0	0	41	24300	6080	0	83	0
IT_WEA_SPEAR_09c	1197	128	256	2	1	1	239	94	0	0	0	0	0	38	24300	6080	0	83	0
IT_WEA_SPEAR_09d	1198	128	256	2	1	1	239	94	0	0	0	0	0	53	24300	6080	0	83	0
IT_WEA_SPEAR_12b	1351	128	256	2	1	1	270	94	0	0	0	0	0	35	29700	7430	0	83	0
IT_WEA_SPEAR_12c	1352	128	256	2	1	1	270	94	0	0	0	0	0	50	29700	7430	0	83	0
IT_WEA_SPEAR_12d	1353	128	256	2	1	1	270	94	0	0	0	0	0	142	29700	7430	0	83	0
IT_WEA_SPEAR_23b	1491	128	256	2	1	1	298	94	0	0	0	0	0	17	35800	8950	0	83	0
IT_WEA_SPEAR_23c	1492	128	256	2	1	1	298	94	0	0	0	0	0	73	35800	8950	0	83	0
IT_WEA_SPEAR_23d	1493	128	256	2	1	1	298	94	0	0	0	0	0	170	35800	8950	0	83	0
IT_WEA_SPEAR_14b	1701	128	256	2	1	1	340	94	0	0	0	0	0	6	41700	10430	0	83	0
IT_WEA_SPEAR_14c	1702	128	256	2	1	1	340	94	0	0	0	0	0	54	41700	10430	0	83	0
IT_WEA_SPEAR_14d	1703	128	256	2	1	1	340	94	0	0	0	0	0	251	41700	10430	0	83	0
IT_WEA_BLUNT04Mb	946	512	2048	1	1	1	189	90	0	0	0	0	0	40	16200	4050	0	100	0
IT_WEA_BLUNT04Mc	947	512	2048	1	1	1	189	90	0	0	0	0	0	71	16200	4050	0	100	0
IT_WEA_BLUNT07Mb	1076	512	2048	1	1	1	215	90	0	0	0	0	0	40	21250	5310	0	100	0
IT_WEA_BLUNT07Mc	1077	512	2048	1	1	1	215	90	0	0	0	0	0	143	21250	5310	0	100	0
IT_WEA_BLUNT16Mb	1331	512	2048	1	1	1	266	90	0	0	0	0	0	32	25200	6300	0	100	0
IT_WEA_BLUNT16Mc	1332	512	2048	1	1	1	266	90	0	0	0	0	0	75	25200	6300	0	100	0
IT_WEA_BLUNT16Md	1333	512	2048	1	1	1	266	90	0	0	0	0	0	44	25200	6300	0	100	0
IT_WEA_BLUNT20Mb	1511	512	2048	1	1	1	302	90	0	0	0	0	0	230	30700	7680	0	100	0
IT_WEA_BLUNT20Mc	1512	512	2048	1	1	1	302	90	0	0	0	0	0	128	30700	7680	0	100	0
IT_WEA_BLUNT20Md	1513	512	2048	1	1	1	302	90	0	0	0	0	0	47	30700	7680	0	100	0
IT_WEA_BLUNT22Mb	1711	512	2048	1	1	1	342	90	0	0	0	0	0	205	37300	9330	0	100	0
IT_WEA_BLUNT22Mc	1712	512	2048	1	1	1	342	90	0	0	0	0	0	232	37300	9330	0	100	0
IT_WEA_BLUNT22Md	1713	512	2048	1	1	1	342	90	0	0	0	0	0	142	37300	9330	0	100	0
IT_WEA_BLUNT23Mb	2011	512	2048	1	1	1	402	90	0	0	0	0	0	219	43200	10800	0	100	0
IT_WEA_BLUNT23Mc	2012	512	2048	1	1	1	402	90	0	0	0	0	0	12	43200	10800	0	100	0
IT_WEA_BLUNT23Md	2013	512	2048	1	1	1	402	90	0	0	0	0	0	173	43200	10800	0	100	0
IT_WEA_ID_TEST79	0	0	1	65535	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IT_WEA_ID_TEST80	0	0	1	65535	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IT_WEA_ID_TEST81	0	0	1	65535	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IT_WEA_ID_TEST82	0	0	1	65535	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IT_WEA_ID_TEST83	0	0	1	65535	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IT_WEA_ID_TEST84	0	0	1	65535	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IT_WEA_ID_TEST85	0	0	1	65535	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IT_WEA_ID_TEST86	0	0	1	65535	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IT_WEA_ID_TEST87	0	0	1	65535	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IT_WEA_ID_TEST88	0	0	1	65535	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IT_WEA_ID_TEST89	0	0	1	65535	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IT_WEA_ID_TEST90	0	0	1	65535	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IT_WEA_ID_TEST91	0	0	1	65535	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IT_WEA_ID_TEST92	0	0	1	65535	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IT_WEA_ID_TEST93	0	0	1	65535	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IT_WEA_ID_TEST94	0	0	1	65535	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IT_WEA_ID_TEST95	0	0	1	65535	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IT_WEA_ID_TEST96	0	0	1	65535	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
