flags	fieldMajor	fieldMinor	major	minor	areaNo	envID	partMin	partMax	partSelTable	enemyMin	enemyMax	strongEnemyProbability	strongEnemyMax	rareEnemyProbability	rareEnemyMax	repopNormalNormal	repopNormalStrong	repopNormalRare	repopStrongNormal	repopStrongStrong	repopStrongRare	repopRareNormal	repopRareStrong	repopRareRare	reaper	encountPack	strongEncountPack	pinchEncountPack	pinchStrongEncountPack	rareEncountPack	continousEncount1	continousEncount2	doorGroup	doorProbability	returnDevProbability	tboxMin	tboxMax	tboxType	moneyProbability	moneyMin	moneyMax	tboxPack	rareTboxPack	jewelryTboxPack	primFieldTboxPack	medal1TboxPack	medal2TboxPack	medal3TboxPack	medal4TboxPack	medal5TboxPack	medal6TboxPack	doorTboxPack	doorRareTboxPack	doorJewelryTboxPack	doorPrimFieldTboxPack	doorMedal1TboxPack	doorMedal2TboxPack	doorMedal3TboxPack	doorMedal4TboxPack	doorMedal5TboxPack	doorMedal6TboxPack	missingPersonID	missingBuildID	scrFileNo
512	0	0	0	0	5	1	5	6	31	3	4	100	1	5	1	96	3	1	99	0	1	97	3	0	0	442	448	442	448	450	442	442	94	80	0	2	3	156	25	3410	4070	121	441	1111	1205	948	949	852	0	0	0	121	662	1111	1205	0	0	0	0	0	0	0	1	0
512	0	0	0	0	5	1	8	10	33	4	5	20	1	10	2	96	3	1	99	0	1	97	3	0	0	443	448	443	448	450	443	443	94	80	0	2	3	143	25	3410	4070	121	441	1111	1205	948	949	852	0	0	0	121	662	1111	1205	0	0	0	0	0	0	0	1	0
512	0	0	0	0	5	1	5	6	31	3	4	20	1	5	1	96	3	1	99	0	1	97	3	0	0	444	448	444	448	450	444	444	98	80	0	2	3	156	25	3410	4070	121	441	1111	1205	948	949	852	0	0	0	121	662	1111	1205	0	0	0	0	0	0	0	1	0
512	0	0	0	0	5	1	8	10	33	4	5	20	1	5	1	96	3	1	99	0	1	97	3	0	0	445	448	445	448	450	445	445	98	80	0	3	4	156	25	3410	4070	121	441	1111	1205	948	949	879	0	0	0	121	662	1111	1205	0	0	0	0	0	0	0	1	0
512	0	0	0	0	5	1	8	10	33	5	6	100	1	5	1	96	3	1	99	0	1	97	3	0	0	446	448	446	448	450	446	446	98	80	0	3	4	163	25	3410	4070	121	441	1111	1205	948	949	879	0	0	0	121	662	1111	1205	0	0	0	0	0	0	0	1	0
546	406	101	0	0	5	1	0	0	0	0	0	0	0	0	0	100	0	0	100	0	0	100	0	0	0	13	33	13	33	35	13	13	1	0	0	3	4	0	25	275	495	107	436	1111	1205	200	200	200	0	0	0	107	0	1111	1205	0	0	0	0	0	0	0	0	0
0	0	0	0	0	6	1	6	7	32	3	4	50	2	5	1	96	3	1	99	0	1	97	3	0	0	451	471	451	471	473	451	451	102	80	0	1	2	183	25	3600	4300	132	446	1112	1206	950	951	854	0	0	0	132	680	1112	1206	0	0	0	0	0	0	0	1	0
0	0	0	0	0	6	1	6	7	32	3	4	20	1	5	1	96	3	1	99	0	1	97	3	0	0	452	471	452	471	473	452	452	102	80	0	1	2	165	25	3600	4300	132	446	1112	1206	950	951	854	0	0	0	132	680	1112	1206	0	0	0	0	0	0	0	1	0
0	0	0	0	0	6	1	8	10	33	5	6	20	1	5	1	96	3	1	99	0	1	97	3	0	0	453	471	453	471	473	453	453	102	80	0	2	3	177	25	3600	4300	132	446	1112	1206	950	951	854	0	0	0	132	680	1112	1206	0	0	0	0	0	0	0	1	0
0	0	0	0	0	6	1	8	10	33	5	6	100	1	5	1	96	3	1	99	0	1	97	3	0	0	454	471	454	471	473	454	454	102	80	0	2	3	166	25	3600	4300	132	446	1112	1206	950	951	854	0	0	0	132	680	1112	1206	0	0	0	0	0	0	0	1	0
0	0	0	0	0	6	1	6	7	32	3	4	20	1	5	1	96	3	1	99	0	1	97	3	0	0	455	471	455	471	473	455	455	106	80	0	3	4	178	25	3600	4300	132	446	1112	1206	950	951	894	0	0	0	132	680	1112	1206	0	0	0	0	0	0	0	1	0
0	0	0	0	0	6	1	6	7	32	3	4	20	1	25	2	96	3	1	99	0	1	97	3	0	0	456	471	456	471	473	456	456	106	80	0	3	5	184	25	3600	4300	132	446	1112	1206	950	951	894	0	0	0	132	680	1112	1206	0	0	0	0	0	0	0	1	0
33	0	0	0	0	6	1	0	0	0	0	0	0	0	0	0	100	0	0	100	0	0	100	0	0	0	6	365	6	365	366	6	6	1	0	0	3	4	0	25	450	600	120	441	1113	1206	200	200	200	0	0	0	120	0	1113	1206	0	0	0	0	0	0	0	0	0
9	0	0	0	0	6	1	0	0	0	0	0	0	0	0	0	100	0	0	100	0	0	100	0	0	0	7	365	7	365	366	7	7	1	0	0	1	2	0	25	450	600	120	441	1113	1206	200	200	200	0	0	0	120	0	1113	1206	0	0	0	0	0	0	0	0	0
0	0	0	0	0	6	1	6	7	32	3	4	50	2	5	1	96	3	1	99	0	1	97	3	0	0	457	471	457	471	473	457	457	110	80	0	1	2	167	25	3600	4300	132	446	1112	1206	950	951	855	0	0	0	132	680	1112	1206	0	0	0	0	0	0	0	1	0
0	0	0	0	0	6	1	6	7	32	3	3	20	1	10	2	96	3	1	99	0	1	97	3	0	0	458	471	458	471	473	458	458	110	80	0	1	2	179	25	3600	4300	132	446	1112	1206	950	951	855	0	0	0	132	680	1112	1206	0	0	0	0	0	0	0	1	0
0	0	0	0	0	6	1	6	7	32	3	3	20	1	5	1	96	3	1	99	0	1	97	3	0	0	459	471	459	471	473	459	459	110	80	0	2	3	179	25	3600	4300	132	446	1112	1206	950	951	855	0	0	0	132	680	1112	1206	0	0	0	0	0	0	0	1	0
0	0	0	0	0	6	1	6	7	32	3	4	20	1	5	1	96	3	1	99	0	1	97	3	0	0	460	471	460	471	473	460	460	110	80	0	2	3	184	25	3600	4300	132	446	1112	1206	950	951	858	0	0	0	132	680	1112	1206	0	0	0	0	0	0	0	1	0
512	0	0	0	0	6	1	5	6	31	3	4	50	1	10	1	96	3	1	99	0	1	97	3	0	0	461	472	461	472	474	461	461	114	80	0	2	3	168	25	3900	4450	133	446	1113	1206	950	951	858	0	0	0	133	680	1113	1206	0	0	0	0	0	0	0	1	0
512	0	0	0	0	6	1	6	7	32	3	4	20	1	5	1	96	3	1	99	0	1	97	3	0	0	462	472	462	472	474	462	462	114	80	0	3	4	185	25	3900	4450	133	446	1113	1206	950	951	894	0	0	0	133	680	1113	1206	0	0	0	0	0	0	0	1	0
512	0	0	0	0	6	1	8	10	33	5	6	50	1	5	1	96	3	1	99	0	1	97	3	0	0	463	472	463	472	474	463	463	114	80	0	3	5	180	25	3900	4450	133	446	1113	1206	950	951	894	0	0	0	133	680	1113	1206	0	0	0	0	0	0	0	1	0
545	0	0	0	0	6	1	0	0	0	0	0	0	0	0	0	100	0	0	100	0	0	100	0	0	0	6	365	6	365	366	6	6	1	0	0	3	4	0	25	450	600	121	441	1113	1206	200	200	200	0	0	0	121	0	1113	1206	0	0	0	0	0	0	0	0	0
521	0	0	0	0	6	1	0	0	0	0	0	0	0	0	0	100	0	0	100	0	0	100	0	0	0	7	365	7	365	366	7	7	1	0	0	1	2	0	25	450	600	121	441	1113	1206	200	200	200	0	0	0	121	0	1113	1206	0	0	0	0	0	0	0	0	0
512	0	0	0	0	6	1	6	7	32	3	4	20	1	5	1	96	3	1	99	0	1	97	3	0	0	464	472	464	472	474	464	464	118	80	0	1	2	185	25	3900	4450	133	446	1113	1206	950	951	864	0	0	0	133	680	1113	1206	0	0	0	0	0	0	0	1	0
512	0	0	0	0	6	1	6	7	32	3	4	20	1	5	1	96	3	1	99	0	1	97	3	0	0	465	472	465	472	474	465	465	118	80	0	1	2	186	25	3900	4450	133	446	1113	1206	950	951	864	0	0	0	133	680	1113	1206	0	0	0	0	0	0	0	1	0
512	0	0	0	0	6	1	6	7	32	3	4	50	1	5	1	96	3	1	99	0	1	97	3	0	0	466	472	466	472	474	466	466	118	80	0	2	3	181	25	3900	4450	133	446	1113	1206	950	951	864	0	0	0	133	680	1113	1206	0	0	0	0	0	0	0	1	0
512	0	0	0	0	6	1	8	10	33	4	5	20	1	10	2	96	3	1	99	0	1	97	3	0	0	467	472	467	472	474	467	467	122	80	0	2	3	186	25	3900	4450	133	446	1113	1206	950	951	867	0	0	0	133	680	1113	1206	0	0	0	0	0	0	0	1	0
512	0	0	0	0	6	1	6	7	32	3	4	50	1	5	1	96	3	1	99	0	1	97	3	0	0	468	472	468	472	474	468	468	122	80	0	2	3	181	25	3900	4450	133	446	1113	1206	950	951	867	0	0	0	133	680	1113	1206	0	0	0	0	0	0	0	1	0
512	0	0	0	0	6	1	8	10	33	4	5	20	1	5	1	96	3	1	99	0	1	97	3	0	0	469	472	469	472	474	469	469	122	80	0	3	4	181	25	3900	4450	133	446	1113	1206	950	951	894	0	0	0	133	680	1113	1206	0	0	0	0	0	0	0	1	0
512	0	0	0	0	6	1	8	10	33	4	5	20	1	5	1	96	3	1	99	0	1	97	3	0	0	470	472	470	472	474	470	470	122	80	0	3	5	170	25	3900	4450	133	446	1113	1206	950	951	894	0	0	0	133	680	1113	1206	0	0	0	0	0	0	0	1	0
546	407	101	0	0	6	1	0	0	0	0	0	0	0	0	0	100	0	0	100	0	0	100	0	0	0	13	33	13	33	35	13	13	1	0	0	3	4	0	25	250	450	133	441	1113	1206	200	200	200	0	0	0	133	0	1113	1206	0	0	0	0	0	0	0	0	0
0	0	0	0	0	7	1	6	7	40	3	4	20	1	5	1	96	3	1	99	0	1	97	3	0	0	475	496	475	496	498	475	475	126	80	0	1	2	202	25	4600	5350	144	451	1114	1207	952	953	868	0	0	0	144	698	1114	1207	0	0	0	0	0	0	0	1	0
0	0	0	0	0	7	1	6	7	40	3	4	10	1	5	1	96	3	1	99	0	1	97	3	0	0	476	496	476	496	498	476	476	126	80	0	1	2	209	25	4600	5350	144	451	1114	1207	952	953	868	0	0	0	144	698	1114	1207	0	0	0	0	0	0	0	1	0
0	0	0	0	0	7	1	8	9	41	4	5	20	1	25	2	96	3	1	99	0	1	97	3	0	0	477	496	477	496	498	477	477	126	80	0	2	3	202	25	4600	5350	144	451	1114	1207	952	953	868	0	0	0	144	698	1114	1207	0	0	0	0	0	0	0	1	0
0	0	0	0	0	7	1	6	7	40	3	4	20	1	5	1	96	3	1	99	0	1	97	3	0	0	478	496	478	496	498	478	478	130	80	0	2	3	190	25	4600	5350	144	451	1114	1207	952	953	868	0	0	0	144	698	1114	1207	0	0	0	0	0	0	0	1	0
0	0	0	0	0	7	1	8	9	41	4	5	100	1	5	1	96	3	1	99	0	1	97	3	0	0	479	496	479	496	498	479	479	130	80	0	2	3	210	25	4600	5350	144	451	1114	1207	952	953	868	0	0	0	144	698	1114	1207	0	0	0	0	0	0	0	1	0
0	0	0	0	0	7	1	10	12	42	6	7	20	1	5	1	96	3	1	99	0	1	97	3	0	0	480	496	480	496	498	480	480	130	80	0	3	4	202	25	4600	5350	144	451	1114	1207	952	953	910	0	0	0	144	698	1114	1207	0	0	0	0	0	0	0	1	0
0	0	0	0	0	7	1	10	12	42	6	7	50	1	5	1	96	3	1	99	0	1	97	3	0	0	481	496	481	496	498	481	481	130	80	0	3	5	191	25	4600	5350	144	451	1114	1207	952	953	910	0	0	0	144	698	1114	1207	0	0	0	0	0	0	0	1	0
33	0	0	0	0	7	1	0	0	0	0	0	0	0	0	0	100	0	0	100	0	0	100	0	0	0	6	365	6	365	366	6	6	1	0	0	3	4	0	25	450	600	144	451	1116	1207	200	200	200	0	0	0	144	0	1116	1207	0	0	0	0	0	0	0	0	0
9	0	0	0	0	7	1	0	0	0	0	0	0	0	0	0	100	0	0	100	0	0	100	0	0	0	7	365	7	365	366	7	7	1	0	0	1	2	0	25	450	600	144	451	1116	1207	200	200	200	0	0	0	144	0	1116	1207	0	0	0	0	0	0	0	0	0
0	0	0	0	0	7	1	6	7	40	3	4	20	1	5	1	96	3	1	99	0	1	97	3	0	0	482	496	482	496	498	482	482	134	80	0	1	2	207	25	4600	5350	145	451	1114	1207	952	953	870	0	0	0	145	698	1114	1207	0	0	0	0	0	0	0	1	0
0	0	0	0	0	7	1	8	9	41	3	4	20	1	5	1	96	3	1	99	0	1	97	3	0	0	483	496	483	496	498	483	483	134	80	0	1	2	201	25	4600	5350	145	451	1114	1207	952	953	870	0	0	0	145	698	1114	1207	0	0	0	0	0	0	0	1	0
0	0	0	0	0	7	1	6	7	40	3	4	100	1	5	1	96	3	1	99	0	1	97	3	0	0	484	496	484	496	498	484	484	138	80	0	2	3	207	25	4600	5350	145	451	1114	1207	952	953	870	0	0	0	145	698	1114	1207	0	0	0	0	0	0	0	1	0
512	0	0	0	0	7	1	8	9	41	3	4	20	1	5	1	96	3	1	99	0	1	97	3	0	0	485	497	485	497	499	485	485	138	80	0	2	3	201	25	5300	6500	145	451	1116	1208	952	953	870	0	0	0	145	698	1116	1208	0	0	0	0	0	0	0	1	0
512	0	0	0	0	7	1	8	9	41	4	5	20	1	5	1	96	3	1	99	0	1	97	3	0	0	486	497	486	497	499	486	486	138	80	0	2	3	208	25	5300	6500	145	451	1116	1208	952	953	872	0	0	0	145	698	1116	1208	0	0	0	0	0	0	0	1	0
512	0	0	0	0	7	1	6	7	40	3	4	100	1	5	1	96	3	1	99	0	1	97	3	0	0	487	497	487	497	499	487	487	138	80	0	3	4	201	25	5300	6500	145	451	1116	1208	952	953	872	0	0	0	145	698	1116	1208	0	0	0	0	0	0	0	1	0
512	0	0	0	0	7	1	10	12	42	6	7	50	1	5	1	96	3	1	99	0	1	97	3	0	0	488	497	488	497	499	488	488	142	80	0	3	4	208	25	5300	6500	145	451	1116	1208	952	953	910	0	0	0	145	698	1116	1208	0	0	0	0	0	0	0	1	0
512	0	0	0	0	7	1	10	12	42	6	7	20	1	5	1	96	3	1	99	0	1	97	3	0	0	489	497	489	497	499	489	489	142	80	0	3	5	189	25	5300	6500	145	451	1116	1208	952	953	910	0	0	0	145	698	1116	1208	0	0	0	0	0	0	0	1	0
545	0	0	0	0	7	1	0	0	0	0	0	0	0	0	0	100	0	0	100	0	0	100	0	0	0	6	365	6	365	366	6	6	1	0	0	3	4	0	25	450	600	145	451	1116	1208	200	200	200	0	0	0	145	0	1116	1208	0	0	0	0	0	0	0	0	0
521	0	0	0	0	7	1	0	0	0	0	0	0	0	0	0	100	0	0	100	0	0	100	0	0	0	7	365	7	365	366	7	7	1	0	0	1	2	0	25	450	600	145	451	1116	1208	200	200	200	0	0	0	145	0	1116	1208	0	0	0	0	0	0	0	0	0
512	0	0	0	0	7	1	6	7	40	3	4	20	1	5	1	96	3	1	99	0	1	97	3	0	0	490	497	490	497	499	490	490	146	80	0	1	2	209	25	5300	6500	147	451	1116	1208	952	953	880	0	0	0	147	698	1116	1208	0	0	0	0	0	0	0	1	0
512	0	0	0	0	7	1	8	9	41	4	5	20	1	5	1	96	3	1	99	0	1	97	3	0	0	491	497	491	497	499	491	491	146	80	0	2	3	210	25	5300	6500	147	451	1116	1208	952	953	880	0	0	0	147	698	1116	1208	0	0	0	0	0	0	0	1	0
512	0	0	0	0	7	1	6	7	40	3	4	50	1	5	1	96	3	1	99	0	1	97	3	0	0	492	497	492	497	499	492	492	146	80	0	2	3	211	25	5300	6500	147	451	1116	1208	952	953	880	0	0	0	147	698	1116	1208	0	0	0	0	0	0	0	1	0
512	0	0	0	0	7	1	6	7	40	3	4	100	1	10	1	96	3	1	99	0	1	97	3	0	0	493	497	493	497	499	493	493	146	80	0	3	4	203	25	5300	6500	147	451	1116	1208	952	953	880	0	0	0	147	698	1116	1208	0	0	0	0	0	0	0	1	0
512	0	0	0	0	7	1	10	12	42	6	7	100	1	5	1	96	3	1	99	0	1	97	3	0	0	494	497	494	497	499	494	494	150	80	0	3	4	203	25	5300	6500	147	451	1116	1208	952	953	910	0	0	0	147	698	1116	1208	0	0	0	0	0	0	0	1	0
512	0	0	0	0	7	1	10	12	42	6	7	100	1	5	1	96	3	1	99	0	1	97	3	0	0	495	497	495	497	499	495	495	150	80	0	3	5	194	25	5300	6500	147	451	1116	1208	952	953	910	0	0	0	147	698	1116	1208	0	0	0	0	0	0	0	1	0
545	0	0	0	0	7	1	0	0	0	0	0	0	0	0	0	100	0	0	100	0	0	100	0	0	0	6	365	6	365	366	5	5	1	0	0	3	4	0	25	450	600	147	451	1116	1208	200	200	200	0	0	0	147	0	1116	1208	0	0	0	0	0	0	0	0	0
546	408	101	0	0	7	1	0	0	0	0	0	0	0	0	0	100	0	0	100	0	0	100	0	0	0	13	33	13	33	35	12	12	1	0	0	3	4	0	25	250	450	147	451	1116	1208	200	200	200	0	0	0	147	0	1116	1208	0	0	0	0	0	0	0	0	0
2	409	101	0	0	8	1	4	5	40	2	3	50	1	2	1	96	3	1	99	0	1	97	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
0	0	0	0	0	9	1	0	0	0	0	0	0	0	0	0	96	3	1	99	0	1	97	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	4	1	6	7	40	3	4	20	1	2	1	96	3	1	99	0	1	97	3	0	0	197	211	197	211	214	196	196	154	30	0	2	3	0	25	5100	6400	107	436	1109	1204	946	947	884	0	0	0	106	2	1109	1204	0	0	0	0	0	0	0	1	0
0	0	0	0	0	4	1	4	5	40	2	3	20	1	25	1	96	3	1	99	0	1	97	3	0	0	198	211	198	211	214	197	197	154	30	0	1	2	0	25	5100	6400	107	436	1109	1204	946	947	884	0	0	0	106	2	1109	1204	0	0	0	0	0	0	0	1	0
0	0	0	0	0	4	1	4	5	40	2	3	50	1	2	1	96	3	1	99	0	1	97	3	0	0	199	211	199	211	214	198	198	158	30	0	1	2	0	25	5100	6400	107	436	1109	1204	946	947	884	0	0	0	106	2	1109	1204	0	0	0	0	0	0	0	1	0
0	0	0	0	0	4	1	8	9	41	4	5	20	1	2	1	96	3	1	99	0	1	97	3	0	0	200	211	200	211	214	199	199	158	30	0	2	4	0	25	5100	6400	107	436	1109	1204	946	947	884	0	0	0	106	2	1109	1204	0	0	0	0	0	0	0	1	0
0	0	0	0	0	10	1	0	0	0	0	0	0	0	0	0	96	0	0	99	0	0	97	0	0	0	201	211	201	211	216	200	200	158	0	0	3	5	0	25	5100	6400	107	436	1109	1204	946	947	884	0	0	0	106	2	1109	1204	0	0	0	0	0	0	0	0	0
0	0	0	0	0	4	1	0	0	0	0	0	0	0	0	1	96	3	1	99	0	1	97	3	0	0	1	211	1	211	0	201	201	158	0	0	2	3	0	25	100	10000	1	436	303	1200	200	200	200	0	0	0	1	2	303	1200	0	0	0	0	0	0	0	0	0
0	0	0	0	0	4	1	4	5	40	2	3	20	1	2	1	96	3	1	99	0	1	97	3	0	0	202	211	202	211	215	201	201	162	30	0	1	2	0	25	5100	6400	107	436	1109	1204	946	947	885	0	0	0	106	2	1109	1204	0	0	0	0	0	0	0	1	0
0	0	0	0	0	4	1	4	5	40	2	3	20	1	2	1	96	3	1	99	0	1	97	3	0	0	203	211	203	211	215	202	202	162	30	0	1	2	0	25	5100	6400	107	436	1109	1204	946	947	885	0	0	0	106	2	1109	1204	0	0	0	0	0	0	0	1	0
0	0	0	0	0	4	1	10	12	42	6	7	20	1	2	1	96	3	1	99	0	1	97	3	0	0	204	211	204	211	215	203	203	162	30	0	3	5	0	25	5100	6400	107	436	1109	1204	946	947	885	0	0	0	106	2	1109	1204	0	0	0	0	0	0	0	1	0
0	0	0	0	0	4	1	4	5	40	2	3	50	1	10	1	96	3	1	99	0	1	97	3	0	0	205	211	205	211	215	204	204	162	30	0	1	2	0	25	5100	6400	107	436	1109	1204	946	947	885	0	0	0	106	2	1109	1204	0	0	0	0	0	0	0	1	0
0	0	0	0	0	4	1	6	7	40	3	4	20	1	2	1	96	3	1	99	0	1	97	3	0	0	206	211	206	211	215	205	205	166	30	0	2	3	0	25	5100	6400	107	436	1109	1204	946	947	887	0	0	0	106	2	1109	1204	0	0	0	0	0	0	0	1	0
0	0	0	0	0	4	1	4	5	40	2	3	20	1	2	1	96	3	1	99	0	1	97	3	0	0	207	211	207	211	215	206	206	166	30	0	1	2	0	25	5100	6400	107	436	1109	1204	946	947	887	0	0	0	106	2	1109	1204	0	0	0	0	0	0	0	1	0
0	0	0	0	0	4	1	10	12	42	6	7	50	1	2	1	96	3	1	99	0	1	97	3	0	0	208	211	208	211	215	207	207	166	30	0	3	5	0	25	5100	6400	107	436	1109	1204	946	947	887	0	0	0	106	2	1109	1204	0	0	0	0	0	0	0	1	0
0	0	0	0	0	4	1	0	0	0	0	0	20	1	2	1	96	3	1	99	0	1	97	3	0	0	209	211	209	211	216	208	208	166	30	0	2	3	0	25	5100	6400	107	436	1109	1204	946	947	887	0	0	0	106	2	1109	1204	0	0	0	0	0	0	0	0	0
5	0	0	0	0	10	1	0	0	0	0	0	0	0	0	0	96	3	0	99	0	0	97	0	0	0	1	0	1	0	0	0	0	170	0	0	2	3	0	25	100	10000	1	2	303	1200	200	200	200	0	0	0	1	2	303	1200	0	0	0	0	0	0	0	0	0
0	0	0	0	0	4	1	0	0	0	0	0	0	0	0	0	96	3	1	99	0	1	97	3	0	0	1	0	1	0	0	0	0	170	0	0	2	3	0	25	100	10000	1	2	303	1200	200	200	200	0	0	0	1	2	303	1200	0	0	0	0	0	0	0	0	0
0	0	0	0	0	4	1	0	0	0	0	0	0	0	0	0	96	3	1	99	0	1	97	3	0	0	1	0	1	0	0	0	0	170	0	0	2	3	0	25	100	10000	1	2	303	1200	200	200	200	0	0	0	1	2	303	1200	0	0	0	0	0	0	0	0	0
0	0	0	0	0	5	1	6	7	52	3	3	20	1	2	1	96	3	1	99	0	1	97	3	0	0	230	251	230	251	253	230	230	170	0	0	2	3	0	25	6300	7700	120	441	1110	1205	948	949	895	0	0	0	1	2	1110	1205	0	0	0	0	0	0	0	1	0
0	0	0	0	0	5	1	4	5	50	2	2	50	1	2	1	96	3	1	99	0	1	97	3	0	0	231	251	231	251	253	230	230	174	30	0	1	2	0	25	6300	7700	120	441	1110	1205	948	949	895	0	0	0	1	2	1110	1205	0	0	0	0	0	0	0	1	0
0	0	0	0	0	5	1	4	5	51	2	2	20	1	2	1	96	3	1	99	0	1	97	3	0	0	232	251	232	251	254	231	231	174	30	0	1	2	0	25	6300	7700	120	441	1110	1205	948	949	895	0	0	0	1	2	1110	1205	0	0	0	0	0	0	0	1	0
0	0	0	0	0	5	1	6	7	53	3	3	20	1	2	1	96	3	1	99	0	1	97	3	0	0	233	251	233	251	254	232	232	174	30	0	2	3	0	25	6300	7700	120	441	1110	1205	948	949	896	0	0	0	1	2	1110	1205	0	0	0	0	0	0	0	1	0
0	0	0	0	0	5	1	4	5	50	2	2	20	1	10	1	96	3	1	99	0	1	97	3	0	0	234	251	234	251	254	233	233	174	30	0	1	2	0	25	6300	7700	120	441	1110	1205	948	949	896	0	0	0	1	2	1110	1205	0	0	0	0	0	0	0	1	0
0	0	0	0	0	5	1	8	10	54	5	5	50	1	2	1	96	3	1	99	0	1	97	3	0	0	235	251	235	251	259	234	234	178	30	0	3	4	0	25	6300	7700	120	441	1110	1205	948	949	896	0	0	0	1	2	1110	1205	0	0	0	0	0	0	0	1	0
1	0	0	0	0	5	1	0	0	0	0	0	0	0	0	0	96	3	1	99	0	1	97	3	0	0	1	0	1	0	0	235	235	178	0	0	2	3	0	25	100	10000	1	441	303	1200	200	200	200	0	0	0	1	2	303	1200	0	0	0	0	0	0	0	0	0
0	0	0	0	0	5	1	4	5	51	2	2	20	1	2	1	96	3	1	99	0	1	97	3	0	0	236	251	236	251	255	235	235	178	30	0	1	2	0	25	7200	8600	120	441	1110	1205	948	949	897	0	0	0	1	2	1110	1205	0	0	0	0	0	0	0	1	0
0	0	0	0	0	5	1	6	7	52	3	3	20	1	2	1	96	3	1	99	0	1	97	3	0	0	237	251	237	251	255	236	236	178	30	0	2	3	0	25	7200	8600	120	441	1110	1205	948	949	897	0	0	0	1	2	1110	1205	0	0	0	0	0	0	0	1	0
0	0	0	0	0	5	1	4	5	50	2	2	20	1	2	1	96	3	1	99	0	1	97	3	0	0	238	251	238	251	255	237	237	182	30	0	1	2	0	25	7200	8600	120	441	1110	1205	948	949	897	0	0	0	1	2	1110	1205	0	0	0	0	0	0	0	1	0
0	0	0	0	0	5	1	8	10	54	5	5	50	1	2	1	96	3	1	99	0	1	97	3	0	0	239	251	239	251	255	238	238	182	30	0	3	4	0	25	7200	8600	120	441	1110	1205	948	949	897	0	0	0	1	2	1110	1205	0	0	0	0	0	0	0	1	0
1	0	0	0	0	5	1	0	0	0	0	0	0	0	0	0	96	3	1	99	0	1	97	3	0	0	1	0	1	0	0	239	239	182	0	0	2	3	0	25	6100	6500	1	441	303	1200	200	200	200	0	0	0	1	2	303	1200	0	0	0	0	0	0	0	0	0
0	0	0	0	0	5	1	4	5	50	2	2	50	1	10	1	96	3	1	99	0	1	97	3	0	0	240	252	240	252	256	239	239	182	30	0	1	2	0	25	7200	8600	121	441	1111	1205	948	949	894	0	0	0	1	2	1111	1205	0	0	0	0	0	0	0	1	0
0	0	0	0	0	5	1	4	5	51	2	2	50	1	2	1	96	3	1	99	0	1	97	3	0	0	241	252	241	252	256	240	240	186	30	0	1	2	0	25	7200	8600	121	441	1111	1205	948	949	894	0	0	0	1	2	1111	1205	0	0	0	0	0	0	0	1	0
0	0	0	0	0	5	1	6	7	53	3	3	50	1	2	1	96	3	1	99	0	1	97	3	0	0	242	252	242	252	256	241	241	186	30	0	2	3	0	25	7200	8600	121	441	1111	1205	948	949	894	0	0	0	1	2	1111	1205	0	0	0	0	0	0	0	1	0
1	0	0	0	0	5	1	0	0	0	0	0	0	0	0	0	96	3	1	99	0	1	97	3	0	0	1	0	1	0	0	242	242	186	0	0	2	3	0	25	100	10000	1	441	303	1200	200	200	200	0	0	0	1	2	303	1200	0	0	0	0	0	0	0	0	0
0	0	0	0	0	5	1	6	7	52	3	3	20	1	2	1	96	3	1	99	0	1	97	3	0	0	243	252	243	252	257	242	242	186	30	0	2	3	0	25	6300	7700	121	441	1111	1205	948	949	900	0	0	0	1	2	1111	1205	0	0	0	0	0	0	0	1	0
0	0	0	0	0	5	1	4	5	51	2	2	20	1	2	1	96	3	1	99	0	1	97	3	0	0	244	252	244	252	257	243	243	190	30	0	1	2	0	25	6300	7700	121	441	1111	1205	948	949	900	0	0	0	1	2	1111	1205	0	0	0	0	0	0	0	1	0
0	0	0	0	0	5	1	4	5	50	2	2	20	1	2	1	96	3	1	99	0	1	97	3	0	0	245	252	245	252	257	244	244	190	30	0	1	2	0	25	6300	7700	121	441	1111	1205	948	949	900	0	0	0	1	2	1111	1205	0	0	0	0	0	0	0	1	0
0	0	0	0	0	5	1	8	10	54	5	5	20	1	2	1	96	3	1	99	0	1	97	3	0	0	246	252	246	252	259	245	245	190	30	0	3	4	0	25	6300	7700	121	441	1111	1205	948	949	900	0	0	0	1	2	1111	1205	0	0	0	0	0	0	0	1	0
1	0	0	0	0	5	1	0	0	0	0	0	0	0	0	0	96	3	1	99	0	1	97	3	0	0	1	0	1	0	0	246	246	190	0	0	2	3	0	25	100	10000	1	441	303	1200	200	200	200	0	0	0	1	2	303	1200	0	0	0	0	0	0	0	0	0
0	0	0	0	0	5	1	4	5	51	2	2	20	1	2	1	96	3	1	99	0	1	97	3	0	0	247	252	247	252	258	246	246	194	30	0	1	2	0	25	6300	7700	121	441	1111	1205	948	949	902	0	0	0	1	2	1111	1205	0	0	0	0	0	0	0	1	0
