Nirvana LU	Mystical incense that imparts good fortune. Increases Persona's Lu by 3.
Chunky Katsu	Ground beef cutlet that people line up to buy. Restores 30 SP to one ally.
Stronger Lift S	Muscle-building supplement. Raises Attack for one ally for three turns.
Harder Core S	Muscle-making supplement. Raises Defense for one ally for three turns.
Accu-Speed S	Supplement for fast muscles. Raises Accuracy/Evasion for one ally for three turns.
RESERVE	Unused
Sakura Mochi	Ultimate sakura-mochi made by a famous confectioner. Restores 10 SP to one ally.
Oil Painting Set	Unused
Watercolor Postcard	A colorful postcard with an elegant air to it. For the art enthusiast.
Leather Pen Case	A sophisticated pen case made with quality leather. For the gentleman.
Cup Noodle Set	A variety of ramen from locales throughout Japan. For the noodle lover.
Omni-Vitamin	Vitamins that cover all the bases of health. For the busybody.
Silver Bangle	A slim bangle with a simple and chic design. Can be worn by men.
Wrist Weights	Body-building tools for arms and legs. For the exercise enthusiast.
Sports Sunglasses	Sporty sunglasses that decrease UV rays by 10%. For the avid runner.
Kitchen Tools Set	A set of 28 kitchen utensils that help you cook anything. For the master chef.
48-Sided 3D Puzzle	An extremely difficult 3D puzzle. For the desk worker who needs a break.
RESERVE	Unused
RESERVE	Unused
RESERVE	Unused
RESERVE	Unused
RESERVE	Unused
RESERVE	Unused
RESERVE 	Unused
RESERVE	Unused
RESERVE	Unused
Dizzy Vial S	Small vial of liquid. High chance of inflicting Dizzy to one foe.
Dizzy Vial L	Large vial of liquid. Medium chance of inflicting Dizzy to all foes.
Confuse Vial S	Small vial of liquid. High chance of inflicting Confuse to one foe.
Confuse Vial L	Large vial of liquid. Medium chance of inflicting Confuse to all foes.
Fear Vial S	Small vial of liquid. High chance of inflicting Fear to one foe.
Fear Vial L	Large vial of liquid. Medium chance of inflicting Fear to all foes.
Forget Vial S	Small vial of liquid. High chance of inflicting Forget to one foe.
Forget Vial L	Large vial of liquid. Medium chance of inflicting Forget to all foes.
Sleep Vial S	Small vial of liquid. High chance of inflicting Sleep to one foe.
Sleep Vial L	Large vial of liquid. Medium chance of inflicting Sleep to all foes.
Rage Vial S	Small vial of liquid. High chance of inflicting Rage to one foe.
Rage Vial L	Large vial of liquid. Medium chance of inflicting Rage to all foes.
Despair Vial S	Small vial of liquid. High chance of inflicting Despair to one foe.
Despair Vial L	Large vial of liquid. Medium chance of inflicting Despair to all foes.
Brainwash Vial S	Small vial of liquid. High chance of inflicting Brainwash to one foe.
Brainwash Vial L	Large vial of liquid. Medium chance of inflicting Brainwash to all foes.
Musk ST-MA	Quality incense that raises Persona's St and Ma by 1.
Musk ST-EN	Quality incense that raises Persona's St and En by 1.
Musk ST-AG	Quality incense that raises Persona's St and Ag by 1.
Musk ST-LU	Quality incense that raises Persona's St and Lu by 1.
Musk MA-EN	Quality incense that raises Persona's Ma and En by 1.
Musk MA-AG	Quality incense that raises Persona's Ma and Ag by 1.
Musk MA-LU	Quality incense that raises Persona's Ma and Lu by 1.
Musk EN-AG	Quality incense that raises Persona's En and Ag by 1.
Musk EN-LU	Quality incense that raises Persona's En and Lu by 1.
Rasta Sandalwood	High-quality incense that raises Persona's St, Ma, and Ag by 1.
Featherman Seeker	Featherman game with a cult following. May make you more knowledgeable.
Feather Card	Came with Featherman Seeker. An enthusiast would know its value.
Batting Coupon	Coupon for free daytime use at the batting cages.
Salvation S	Muscle builder that increases ATK/DEF/Accuracy/Evasion for one ally.
Ichigaya Kingpin	Lord of the Guardians. Very rarely seen.
Black Frost Doll	Black Frost figurine. Puts you in the mood to do evil.
Buchimaru Doll	Buchimaru figurine. A perennial favorite.
Jagao Doll	The mascot of Jagariko, a popular snack brand.
Suspicious Boilie	Bait of unknown origin. Only used to catch a particular type of fish.
Hi-Tech Rod	Fishing rod made using space technology. The quality is out of this world.
Sea Slug Doll	A sea slug doll with beady eyes. A gift from Kasumi.
Feathermen Dolls	Phoenix Ranger figurines that even connoisseurs can enjoy. A gift from Ryuji.
Sumire's Chocolate	Handmade chocolate from Sumire. Fully restores SP of one ally.
Ann's Giri-Choco	Courtesy chocolate from Ann. Restores 100 SP to one ally.
Makoto's Giri-Choco	Courtesy chocolate from Makoto. Restores 100 SP to one ally.
Haru's Giri-Choco	Courtesy chocolate from Haru. Restores 100 SP to one ally.
Futaba's Giri-Choco	Courtesy chocolate from Futaba. Restores 100 SP to one ally.
Takemi's Giri-Choco	Courtesy chocolate from Takemi. Restores 100 SP to one ally.
Chihaya's Giri-Choco	Courtesy chocolate from Chihaya. Restores 100 SP to one ally.
Kawakami's Giri-Choco	Courtesy chocolate from Kawakami. Restores 100 SP to one ally.
Ohya's Giri-Choco	Courtesy chocolate from Ohya. Restores 100 SP to one ally.
Hifumi's Giri-Choco	Courtesy chocolate from Hifumi. Restores 100 SP to one ally.
Sumire's Giri-Choco	Courtesy chocolate from Sumire. Restores 100 SP to one ally.
Sae's Giri-Choco	Courtesy chocolate from Sae. Restores 100 SP to one ally.
Makoto's Candy	Candy chosen with Makoto. Fully restores SP of one ally.
Haru's Candy	Candy chosen with Haru. Fully restores SP of one ally.
Ann's Candy	Candy chosen with Ann. Fully restores SP of one ally.
Futaba's Candy	Candy chosen with Futaba. Fully restores SP of one ally.
Chihaya's Candy	Candy chosen with Chihaya. Fully restores SP of one ally.
Takemi's Candy	Candy chosen with Takemi. Fully restores SP of one ally.
Kawakami's Candy	Candy chosen with Kawakami. Fully restores SP of one ally.
Ohya's Candy	Candy chosen with Ohya. Fully restores SP of one ally.
Hifumi's Candy	Candy chosen with Hifumi. Fully restores SP of one ally.
Sumire's Candy	Candy chosen with Kasumi. Fully restores SP of one ally.
Scarlet Rose	This flower's meaning is "I love you." Who might like to receive this?
Yellow Gerbera	The meaning of the flower is "Ultimate Love." Who might like to receive this?
Blue Hyacinth	The meaning of the flower is "Unchanging Love." Who might like to receive this?
Stamina Kit S	Tool that can only be used in safe places. Restores 20% SP to all allies.
Stamina Kit L	Tool that can only be used in safe places. Restores 40% SP to all allies.
Dart Set	Darts made with superior feel and balance. Sought out by pros.
Jump Cue	Special cue made for jump shots. For those who want to master billiards.
Royal Jelly R	Worthy of resurrecting a Hierophant. Revives all fallen allies to full HP.
Strawberry Daifuku	Classic strawberry daifuku. Fully restores HP and cures all ailments of all allies.
Learn Pro Darts	Techniques written by a professional darts player.
Expert Billiards	Techniques written by a professional billiards player.
D. Housewives	Women's stories of love and passion. Learn about leading a charmed life.
Mouse M.D.	A maverick rodent's medical heroics. Learn about true kindness.
31	A writer and editor battle looming deadlines. Praised for its gutsy tension.
Tee	A teacher and a near defunct high school golf team. Be proficient in persuasion.
Stamp Card	Membership card for a Maid Cafe. Earn a stamp with every visit.
Photo of Clara	A signed photo of Clara. The autograph covers most of the face.
Bland Cheese	Cheese with little flavor. Restores 20 HP to one ally.
Sharp Cheese	Cheese with good flavor. Restores 50 HP to one ally.
Rich Cheese	Cheese with rich flavor. Restores 100 HP to one ally.
Pumpkin Soup	A packet of thick pumpkin soup. Restores 100 HP to one ally.
RESERVE	RESERVE
Puzzle Rings	A pair of impossibly puzzling rings. For those who like a challenge.
Mochi Cushion	A cushion made of material that is squishy to the touch. For the busy businessperson.
Electric Toothbrush	370,000 rotations per second obliterates plaque. For the busy businessperson.
Blaring Alarm Clock	Ultra-loud alarm clock to wake up any sleepyhead. For the busy businessperson.
Aroma Machine	A palm-sized machine that dispenses fragrance and moisture. For desk workers.
Katana Keychain	A katana keychain with a dragon design. For the young man at heart.
Factorization Guide	Well-thumbed reference book. Increases the effectiveness of studying.
Hustle S	Aim-enhancing supplement. Increases chance of Critical for one ally.
Viennese Jelly	European-style jelly to eat on the go. Restores 100 HP to one ally.
Weakener Spray	Disinfectant that weakens bacteria. Lowers Attack of all foes for 3 turns.
Cleaning Spray	Powerful disinfectant. Decreases Defense of all foes for 3 turns.
Quick Spray	Fast-acting disinfectant. Lowers Accuracy/Evasion for all foes for 3 turns.
Ultimate Spray	Disinfectant that weakens any bacteria. Lowers all stats of one foe for 3 turns.
Awake Incense	Cleansing air freshener. Cures all non-special ailments for one ally.
Awakening Incense	Invigorating air freshener. Cures all non-special ailments for all allies.
Unused	Unused
Unused	Unused
RESERVE	RESERVE
Dressed in Ashes	A girl facing unfortunate circumstances. Learn about leading a charmed life.
RESERVE	RESERVE
Hogyoku Apple	A shiny, delicious apple. Fully restores HP of all allies.
Band-Ace	Emergency medicine. Revives one fallen ally to 50% HP.
Holy Shroud	Shroud possibly worn by a saint. Medium chance of Bless insta-kill to all foes.
Ouija Board	Fortune telling board with a past. Medium chance of Curse insta-kill to all foes.
Empowering Ofuda	Increases ATK/DEF/ Accuracy/Evasion for one ally for 3 turns.
Debilitator Ofuda	Decreases ATK/DEF Accuracy/Evasion for one foe for 3 turns.
Fire Magatama	Deals 50 Fire dmg to one foe. High chance of inflicting Burn.
Gale Magatama	Deals 50 Wind dmg to one foe.
Shock Magatama	Deals 50 Elec dmg to one foe. High chance of inflicting Shock.
Ice Magatama	Deals 50 Ice dmg to one foe. High chance of inflicting Freeze.
Nuke Magatama	Deals 50 Nuke dmg to one foe.
Psy Magatama	Deals 50 Psy dmg to one foe.
Bless Magatama	Deals 50 Bless dmg to one foe.
Curse Magatama	Deals 50 Curse dmg to one foe.
Invincible Ofuda	Forms a barrier that nullifies an insta-kill for all allies one time.
Strength Up Ofuda	Charm increasing strength. Doubles the damage of physical attacks one time.
Magic Up Ofuda	Charm improving focus. Doubles the damage of magical attacks one time.
Seeker's Tools	For the expert-level craftsman. Improves skills for making infiltration tools.
ABCs of Crafting	Basics for the aspiring craftsman. Improves skills for making infiltration tools.
Juicy Nikuman	Filled with juicy meat. Restores 30 HP to one ally.
Napolitan Nikuman	Meat bun with a reddish tint. Tastes better than it looks. Restores 50 HP to one ally.
Peppery Nikuman	Spicy meat bun that warms you to your core. Restores 100 HP to one ally.
Corned Beef Special	Assorted cans of corned beef. Restores 40 HP to all allies.
Cereal Multi-Pack	Multi-pack of assorted cereal. Restores 80 HP to all allies.
Popcorn Bomb	Large container of caramel popcorn. Restores 100 HP to all allies.
Clothing Grab Bag	Contains four sets of used clothes. What you get is a surprise.
Osechi Ration	Fills you up like a New Year's Day meal. Restores 30% SP to one ally. Lowers all stats.
Mont Blanc Ration	A sweet treat for the stomach. Restores 50 HP and cures Hunger for one ally.
Kebab Ration	Exotic food. Restores 30% HP to one ally, lowers Attack, raises Accuracy/Evasion.
Special Chimaki	A joy-inducing deluxe Chinese sticky rice dumpling. Restores 100 SP to one ally.
Osechi Chocolate	Osechi made of chocolate. Even sweeter with friends. Fully restores HP of all allies.
Knowing the Heart	Old book about the fragility of the human heart. Expands Technical conditions.
The Fader	Breaks all known limits. Ball speed: ??? mph.
Old Man's Elixir	The ingredients are super secret. Fully restores HP and SP of all allies.
Billiards Magician	Miraculous techniques by a billiards master. Learn about masse.
Musk AG-LU	Quality incense that raises Persona's Ag and Lu by 1. 
