id	en	jp	cn	tw	ko	gr	es	fr	it
NAKAMA_613	Forest Queen of Night	夜に輝く森の女王	照亮夜空的森林女王	夜間閃耀的森林女王	빛나는 숲의 여왕	Waldkönigin der Nacht	Reina nocturna	Reine de la forêt nocturne brillante	Regina della foresta della notte brillante
NAKAMA_614	Resplendent Fairy	微笑む奇跡の妖精	微笑的奇迹妖精	微笑的奇蹟妖精	미소 짓는 기적의 요정	Lächelnde Wunderfee	Hada esplendorosa	Fée miraculeuse souriante	Miracolosa fata sorridente
NAKAMA_615	Deadly Blade Dancer	歓喜に踊る凶刃	狂喜乱舞的凶刃	歡喜舞蹈的凶刃	환희에 젖은 흉인	Tödliche Schwerttänzerin	Cuchillas bailarinas	Lames meurtrières dansantes	Lame assassine, leggiadre ballerine
NAKAMA_616	Drought's Harbinger	死と渇きの担い手	死亡与饥渴的化身	死與渴望的推手	죽음과 갈증의 지배자	Träger von Tod und Durst	Dador de sequías y muerte	Porteur de soif et de mort	Fonte di morte e sete
NAKAMA_617	Simian Grandmaster	武を極めし魔猿	穷极武艺的魔猿	窮究武藝的魔猿	무신 원숭이	Affengroßmeister	Maestro simio	Singe maître des arts martiaux	Scimmia delle arti marziali
NAKAMA_618	Dancing War-Spear	戦場に舞う魔槍	舞动于战场的魔枪	飛舞在戰場的魔槍	전장을 누비는 마창	Tanzender Kriegsspeer	Lanza bailarina	Lance de guerre dansante	Lancia magica che danza sul campo di battaglia
NAKAMA_619	Deathly Shadow	死を告げる影法師	宣告死亡的影子	宣告死亡的人影	죽음을 고하는 그림자	Tödlicher Schatten	Sombra mortal	Héraut funeste	Ombra portatrice di morte
NAKAMA_620	Polycephalic Guardian	庇護と殺戮の双頭	庇护与杀戮的双头	庇護與殺戮的雙頭	비호와 살육의 쌍두	Mehrköpfiger Wächter	Guardián bicéfalo	Gardien polycéphale	Due teste, protezione e massacro
NAKAMA_621	Infernal Hound	焼き尽くす者	燃尽一切之物	燒盡一切的野獸	화멸의 인도자	Höllenhund	Sabueso infernal	Meute infernale	Colui che incenerisce tutto
NAKAMA_622	All-Devouring Wolf	永遠を喰らう餓狼	吞食永恒的饿狼	吞噬永遠的餓狼	영원을 삼키는 아랑	Weltenverschlinger	Lobo devorador	Loup dévoreur	Lupo famelico che divora l'eternità
