stflg	exsts	level	minorno	minorno_d	bunriid	aishou	kuda_id	seikaku	magcost	atkpower	actcounter	hp	maxhp	mp	maxmp	str	vit	tec	luck	skill0	skill1	skill2	skill3	skill4	skill5	skill6	skill7	skill8	skill9	skill10	skill11	skill12	skill13	skill14	skill15	memskilllevel0	memskilllevel1	memskillid0	memskillid1	setmotionno	keisyo_type	keisyo_form	getexp	getmoney	getmag	getchuusei	itemid0	itemid1	itemid2	itemid3	itempara0	itempara1	itempara2	itempara3	itemper0	itemper1	itemper2	itemper3	frid_area_r	enmy_area_r	kucyo	huumaID	level_sa	damage_per	talkskill	character	mskskill	boudbgn	attrinvtime	vice_val	weak_shild_count	weak_shild_config	atk_raito	s_wince	l_wince
0	1	29	85	0	0	85	1	0	58	20	90	398	398	340	340	7	12	20	9	387	132	116	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	120	76	34	0	273	2	0	0	1	1	0	0	17	7	0	0	0	0	5	5	-1	30	7	1	255	0	0	2400	0	16777216	150	75	125
0	1	39	86	0	0	86	1	0	88	20	90	435	435	420	420	14	11	23	10	386	404	129	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	208	101	58	0	273	2	7	0	1	1	1	0	17	10	10	0	0	0	14	6	-1	30	1	2	255	0	0	2400	0	16777216	150	92	142
0	1	45	87	0	0	87	4	0	90	20	90	572	572	375	375	17	15	21	12	113	81	397	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	268	116	70	0	295	0	0	0	1	0	0	0	19	0	0	0	0	0	8	7	-1	30	9	1	255	0	0	2400	0	16777216	150	86	136
2148605952	5	45	88	0	0	481	1	0	132	20	90	2745	2745	372	372	24	16	24	8	4	152	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	8	-1	30	9	3	255	0	0	2400	140	16777216	180	194	9999
73728	7	42	89	0	0	89	2	0	56	20	100	212	212	288	288	16	12	20	13	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	9	-1	30	3	3	255	0	0	2400	0	0	150	75	125
73728	7	23	90	0	0	10	2	0	12	10	90	64	64	114	114	6	5	9	6	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	10	-1	30	3	2	255	0	0	2400	0	0	150	58	108
2148605952	5	24	91	0	0	482	2	2	32	20	200	765	765	210	210	7	8	13	7	18	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	400	1000	10	11	-1	30	1	2	255	0	0	2400	40	16777216	180	132	9999
0	1	46	92	0	0	92	2	0	86	20	100	622	622	261	261	19	24	12	10	152	390	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	276	118	61	0	281	8	31	0	1	1	1	0	19	5	5	0	0	0	6	12	-1	30	8	3	255	0	0	2400	0	16777216	150	120	170
73728	7	23	93	0	0	93	1	0	6	20	0	40	40	78	78	5	5	6	5	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	13	-1	30	4	3	255	0	0	2400	0	0	150	55	105
0	1	53	94	0	0	94	2	0	106	20	100	662	662	459	459	16	20	25	11	400	128	405	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	357	136	69	0	281	3	15	0	1	1	1	0	19	15	15	0	0	0	8	14	-1	30	4	3	255	0	0	2400	0	16777216	150	113	163
73728	7	42	95	0	0	95	2	0	78	7	270	239	239	321	321	21	12	18	10	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	15	-1	30	8	2	255	0	0	2400	0	0	150	105	155
0	1	50	96	0	0	96	2	0	100	20	300	701	701	270	270	24	27	10	8	152	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	322	128	64	0	281	34	25	0	1	1	1	0	19	7	5	0	560	300	4	16	-1	30	8	1	255	0	0	2400	0	16777216	150	129	179
0	1	32	97	0	0	97	2	0	64	7	30	457	457	288	288	18	13	16	5	389	81	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	146	84	56	0	0	0	0	0	0	0	0	0	99	0	0	0	0	0	4	17	-1	30	1	3	255	0	0	2400	0	16777216	150	79	129
0	1	63	98	0	0	98	2	0	126	10	100	745	745	513	513	17	24	27	14	132	150	389	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	482	160	75	0	282	32	0	0	1	1	0	0	23	5	0	0	0	0	7	18	-1	30	8	2	255	0	0	2400	0	16777216	150	134	184
73728	7	23	99	0	0	99	3	0	32	20	90	109	109	216	216	14	10	5	5	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	19	-1	30	8	3	255	0	0	2400	0	0	150	64	114
0	1	27	100	0	0	100	3	0	54	10	100	421	421	201	201	19	14	10	3	131	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	108	71	31	0	287	7	0	0	1	1	0	0	19	10	0	0	0	0	8	20	-1	30	4	3	255	0	0	2400	0	16777216	150	77	127
0	1	41	101	0	0	101	3	0	80	10	0	513	513	312	312	22	12	17	9	150	133	395	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	227	106	50	0	288	13	34	0	1	1	1	0	17	10	5	0	560	1000	7	21	-1	30	10	3	255	0	0	2400	0	16777216	150	99	149
0	1	19	102	0	0	102	3	0	42	20	90	347	347	135	135	16	11	6	5	154	392	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	57	52	25	0	286	65	0	0	1	1	0	0	19	3	0	0	0	0	2	22	-1	30	8	2	255	0	0	2400	0	16777216	150	76	126
0	1	54	103	0	0	103	3	0	110	7	100	730	730	330	330	20	26	14	13	394	564	51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	369	138	67	0	288	388	31	0	1	1	1	0	17	10	5	0	0	0	4	23	-1	30	10	1	255	0	0	2400	0	16777216	150	132	182
73728	7	42	104	0	0	104	3	0	92	20	100	217	217	450	450	12	14	23	12	36	112	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	24	-1	30	2	1	255	0	0	2400	0	0	150	105	155
0	1	50	105	0	0	105	3	0	100	10	0	629	629	390	390	19	18	21	12	152	393	151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	322	128	62	0	288	0	0	0	1	0	0	0	17	0	0	0	0	0	6	25	-1	30	1	3	255	0	0	2400	0	16777216	150	90	140
0	1	60	106	0	0	106	3	1	122	20	300	704	704	363	363	30	20	15	14	564	151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	443	153	73	0	289	3	2	0	1	1	1	0	23	15	10	0	560	1000	4	26	-1	30	6	1	255	0	0	2400	0	16777216	150	129	179
73728	7	23	107	0	0	107	3	0	16	20	0	76	76	144	144	5	4	9	7	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	-1	30	3	2	255	0	0	2400	0	0	150	60	110
0	1	15	108	0	0	108	4	0	30	7	90	215	215	201	201	7	6	13	8	112	128	396	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	38	42	22	0	293	3	17	0	1	1	1	0	19	5	5	0	0	0	1	28	-1	30	2	3	255	0	0	2400	0	16777216	150	64	114
73728	7	23	109	0	0	109	4	0	20	10	90	91	91	150	150	6	6	10	7	48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	-1	30	3	3	255	0	0	2400	0	0	150	62	112
0	1	34	110	0	0	110	4	0	66	20	100	441	441	279	279	14	10	16	13	50	3	404	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	161	89	48	0	294	2	3	0	1	1	1	0	17	10	10	0	0	0	6	30	-1	30	9	1	255	0	0	2400	0	16777216	150	78	128
73728	7	42	111	0	0	111	4	0	82	10	100	230	230	375	375	16	15	21	9	49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	31	-1	30	8	1	255	0	0	2400	0	0	150	102	152
0	1	50	112	0	0	112	4	0	102	20	100	611	611	393	393	23	15	20	11	51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	322	128	63	0	295	16	18	0	1	1	1	0	19	20	5	0	0	0	2	32	-1	30	6	2	255	0	0	2400	0	16777216	150	108	158
0	1	10	113	0	0	113	7	0	0	20	200	400	400	0	0	8	10	10	10	81	405	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	99	0	0	0	0	0	8	33	-1	30	0	3	255	0	0	2400	0	16777216	150	76	126
0	1	38	114	0	0	114	4	0	60	20	0	529	529	318	318	17	16	17	7	399	152	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	199	99	39	0	294	0	0	0	1	0	0	0	17	0	0	0	0	0	8	34	-1	30	4	3	255	0	0	2400	0	16777216	150	84	134
73728	7	42	115	0	0	115	4	0	52	20	100	221	221	234	234	21	12	17	11	51	133	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	35	-1	30	4	3	255	0	0	2400	0	0	150	73	123
0	1	74	116	0	0	116	4	0	148	20	100	779	779	582	582	24	23	30	16	398	114	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	635	188	88	0	296	5	18	0	1	1	1	0	21	10	15	0	0	0	4	36	-1	30	9	1	255	0	0	2400	0	16777216	150	138	188
73728	7	30	117	0	0	117	5	2	10	7	180	51	51	75	75	10	6	3	4	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	400	800	9	37	-1	30	6	3	255	0	0	2400	0	0	150	57	107
2148605952	5	31	118	0	0	483	5	0	44	20	90	1119	1119	138	138	15	14	6	6	151	155	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	38	-1	30	8	2	255	0	0	2400	60	16777216	180	156	9999
73728	7	30	119	0	0	119	5	0	34	10	90	149	149	111	111	14	11	5	6	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	39	-1	30	8	2	255	0	0	2400	0	0	150	69	119
0	1	28	120	0	0	120	5	0	56	20	90	430	430	180	180	18	14	8	7	401	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	115	74	37	0	301	16	0	0	1	1	0	0	17	20	0	0	0	0	11	40	-1	30	2	2	255	0	0	2400	0	16777216	150	77	127
0	1	38	121	0	0	121	5	0	76	20	100	489	489	234	234	22	11	10	14	155	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	199	99	49	0	301	38	28	0	1	1	1	0	17	5	5	0	0	0	12	41	-1	30	3	2	255	0	0	2400	0	16777216	150	81	131
0	1	44	122	0	0	122	5	0	88	5	100	565	565	288	288	23	15	13	12	113	153	152	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	257	113	57	0	302	3	4	0	1	1	1	0	19	10	10	0	0	0	8	42	-1	30	1	1	255	0	0	2400	0	16777216	150	104	154
73728	7	55	123	0	0	123	5	0	82	7	100	298	298	291	291	26	16	18	14	155	128	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	43	-1	30	4	1	255	0	0	2400	0	0	150	100	150
0	1	33	124	0	0	124	5	0	66	20	0	473	473	267	267	17	14	15	7	391	403	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	154	86	43	0	301	7	23	0	1	1	1	0	17	15	8	0	0	0	6	44	-1	30	10	3	255	0	0	2400	0	16777216	150	80	130
73728	1	42	125	0	0	125	1	0	98	20	250	488	488	255	255	27	17	9	8	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	600	800	7	45	-1	30	6	2	255	0	0	2400	0	16777216	150	121	171
0	1	49	126	0	0	126	5	0	100	20	100	689	689	264	264	26	23	8	11	151	403	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	311	126	63	0	302	2	70	0	1	1	1	0	19	10	3	0	0	0	4	46	-1	30	10	1	255	0	0	2400	0	16777216	150	128	178
0	1	61	127	0	0	127	5	0	122	20	100	728	728	351	351	27	23	14	16	131	51	151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	453	155	78	0	303	4	8	0	1	1	1	0	21	30	5	0	0	0	14	47	-1	30	1	1	255	0	0	2400	0	16777216	150	132	182
2148605952	5	57	128	0	0	484	5	0	140	40	100	3417	3417	414	414	31	21	14	8	153	155	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	48	-1	30	8	1	255	0	0	2400	120	16777216	180	276	9999
0	1	47	129	0	0	129	6	0	96	10	100	656	656	312	312	17	23	14	12	81	393	154	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	289	121	61	0	309	7	29	0	1	1	1	0	19	10	5	0	0	0	5	49	-1	30	3	3	255	0	0	2400	0	16777216	150	124	174
0	1	25	130	0	0	130	6	0	54	20	100	365	365	189	189	14	6	9	15	150	154	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	94	66	34	0	308	34	0	0	1	1	0	0	19	5	0	0	0	0	8	50	-1	30	10	3	255	0	0	2400	0	16777216	150	73	123
0	1	35	131	0	0	131	6	0	70	20	90	466	466	333	333	10	11	19	14	400	405	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	171	91	48	0	308	3	15	0	1	1	1	0	19	5	15	0	0	0	2	51	-1	30	3	3	255	0	0	2400	0	16777216	150	80	130
73728	7	30	132	0	0	132	6	0	6	20	90	46	46	93	93	5	5	7	5	98	112	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	52	-1	30	3	2	255	0	0	2400	0	0	150	56	106
73728	7	30	133	0	0	133	6	0	26	20	100	102	102	147	147	11	5	9	7	155	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	53	-1	30	9	2	255	0	0	2400	0	0	150	63	113
0	1	22	134	0	0	134	6	0	48	20	100	261	261	216	216	12	9	12	8	401	129	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	77	59	28	0	308	2	16	0	1	1	1	0	19	5	5	0	0	0	3	54	-1	30	7	3	255	0	0	2400	0	16777216	150	67	117
0	1	51	135	0	0	135	6	0	102	10	100	595	595	453	453	17	13	25	15	81	401	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	334	131	64	0	309	69	38	0	1	1	1	0	19	3	5	0	0	0	0	55	-1	30	4	2	255	0	0	2400	0	16777216	150	107	157
0	1	58	136	0	0	136	6	0	116	20	100	626	626	558	558	17	12	32	16	402	400	404	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	418	148	78	0	310	8	3	0	1	1	1	0	23	25	10	0	0	0	11	56	-1	30	2	2	255	0	0	2400	0	16777216	150	110	160
0	1	43	137	0	0	137	6	0	84	7	100	511	511	336	336	23	10	21	8	400	221	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	247	111	61	0	309	68	0	0	1	1	0	0	19	3	0	0	0	0	4	57	-1	30	9	2	255	0	0	2400	0	16777216	150	99	149
2148605952	0	99	138	0	0	138	6	0	160	99	100	13290	13290	612	612	40	40	40	40	434	393	389	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9999	666	1500	0	12	73	72	332	1	1	1	1	100	100	100	100	0	0	4	58	-1	30	10	3	255	0	0	2400	0	16777216	150	9999	330
0	1	25	139	0	0	139	7	0	50	20	100	362	362	267	267	10	9	16	9	402	113	403	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	94	66	32	0	315	388	7	0	1	1	1	0	19	7	15	0	0	0	11	59	-1	30	7	2	255	0	0	2400	0	16777216	150	73	123
73728	7	30	140	0	0	140	7	0	24	7	180	114	114	132	132	9	9	8	5	3	130	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	60	-1	30	6	3	255	0	0	2400	0	0	150	65	115
0	1	38	141	0	0	141	7	0	76	20	100	449	449	414	414	11	6	25	15	129	402	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	191	99	51	0	315	7	30	0	1	1	1	0	19	20	5	0	0	0	9	61	-1	30	9	1	255	0	0	2400	0	16777216	150	93	143
0	1	56	142	0	0	142	7	0	112	10	100	663	663	372	372	25	18	17	15	151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	393	143	68	0	317	4	18	0	1	1	1	0	23	7	5	0	0	0	6	62	-1	30	6	1	255	0	0	2400	0	16777216	150	125	175
0	1	41	143	0	0	143	7	0	82	20	0	544	544	315	315	21	15	16	9	390	389	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	227	106	74	0	316	0	0	0	1	0	0	0	19	0	0	0	0	0	2	63	-1	30	8	1	255	0	0	2400	0	16777216	150	85	135
73728	7	55	144	0	0	144	7	0	94	20	100	305	305	417	417	21	15	25	13	52	132	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	64	-1	30	7	1	255	0	0	2400	0	0	150	107	157
1122320	0	51	145	0	0	145	7	0	102	20	0	627	627	369	369	5	17	18	30	114	410	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	334	131	573	0	443	18	32	0	1	1	1	0	100	20	20	0	0	0	14	65	-1	30	9	2	255	0	0	2400	0	16777216	150	90	140
73728	1	2	146	0	0	146	12	0	0	20	300	70	70	66	66	9	5	4	3	151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	5	2	0	1	0	0	0	1	0	0	0	5	0	0	0	100	200	0	0	-1	30	10	3	255	0	0	2400	0	16777216	150	54	104
73728	1	10	147	0	0	147	12	0	0	10	300	175	175	150	150	11	5	8	5	154	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	29	12	0	13	0	0	0	1	0	0	0	20	0	0	0	100	200	0	0	-1	30	10	3	255	0	0	2400	0	16777216	150	61	111
73728	1	30	148	0	0	148	12	0	0	10	100	400	400	234	234	18	8	12	11	488	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	130	79	36	0	1	2	0	0	1	1	0	0	20	10	0	0	0	0	0	0	-1	30	10	3	255	0	0	2400	0	16777216	150	76	126
73728	1	25	149	0	0	149	12	0	0	20	100	354	354	207	207	17	8	11	8	151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	94	66	30	0	1	3	0	0	1	1	0	0	15	5	0	0	0	0	0	0	-1	30	10	3	255	0	0	2400	0	16777216	150	73	123
73728	7	30	150	0	0	150	7	0	58	10	0	199	199	243	243	14	9	13	12	97	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	67	-1	30	2	2	255	0	0	2400	0	0	150	75	125
73728	1	27	151	0	0	151	6	0	0	20	100	365	365	189	189	14	7	9	16	150	154	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	108	71	34	0	39	0	0	0	1	0	0	0	100	0	0	0	0	0	0	0	-1	30	10	3	255	0	0	2400	0	16777216	150	73	123
73728	1	46	152	0	0	152	16	0	0	20	100	300	300	378	378	17	12	20	15	403	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	110	118	55	0	3	5	7	8	1	1	1	1	3	2	3	2	0	0	0	0	-1	30	5	1	255	0	0	2400	0	16777216	150	79	129
2148605952	0	50	153	0	0	153	2	0	0	20	0	2000	2000	2000	2000	15	21	34	20	507	150	129	131	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1600	256	100	0	12	0	0	0	1	0	0	0	100	0	0	0	0	0	10	66	-1	30	1	2	255	0	0	2400	0	16777216	150	9999	280
2148605952	0	64	154	0	0	154	6	0	64	7	0	4000	4000	528	528	18	14	28	23	405	400	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1000	218	0	0	444	0	0	0	1	0	0	0	100	0	0	0	0	0	1	69	-1	30	9	3	255	0	0	2400	0	16777216	150	9999	300
134291456	1	47	155	0	0	155	15	0	0	20	100	720	720	381	381	20	16	40	10	425	428	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	289	121	56	0	68	69	70	71	1	1	1	1	3	2	1	1	0	0	0	0	-1	30	1	3	255	0	0	2400	0	16777216	150	131	181
134291456	1	43	156	0	0	156	7	0	86	20	0	550	550	405	405	16	14	23	10	386	385	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	247	111	78	0	316	0	0	0	1	0	0	0	19	0	0	0	0	300	4	68	-1	30	8	1	255	0	0	2400	0	16777216	150	85	135
2148605952	0	45	157	0	0	157	5	0	72	25	0	2000	2000	276	276	23	15	16	10	151	131	130	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	564	206	144	0	6	328	0	0	1	1	0	0	100	100	0	0	0	0	2	70	-1	30	1	2	255	0	0	2400	0	16777216	150	9999	276
0	1	16	158	0	0	158	1	0	28	20	0	243	243	114	114	15	9	6	5	3	112	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42	44	20	0	272	65	0	0	1	1	0	0	19	3	0	0	0	0	7	71	-1	30	8	2	255	0	0	2400	0	16777216	150	68	118
0	0	0	159	0	0	159	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	99	0	0	0	0	0	0	0	-1	30	0	0	255	0	0	2400	0	0	100	0	0
65536	0	1	160	0	0	160	12	0	0	15	100	80	80	66	66	6	5	5	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	5	3	10	1	0	0	0	1	0	0	0	50	0	0	0	0	0	0	0	-1	30	0	0	255	0	0	2400	0	0	100	44	66
65536	0	1	161	0	0	161	12	0	0	15	100	80	80	66	66	6	5	5	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	5	3	10	7	1	0	0	3	3	0	0	100	100	0	0	0	0	0	0	-1	30	0	0	255	0	0	2400	0	0	100	44	66
16	0	1	162	0	0	162	1	0	0	20	100	180	180	93	93	5	5	7	5	384	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	99	0	0	0	0	0	0	13	-1	30	0	0	255	0	0	2400	0	0	100	9999	9999
2148597760	0	5	163	0	0	163	6	0	0	20	100	431	431	132	132	6	7	5	6	388	400	430	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	800	28	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	30	0	0	255	0	0	2400	0	0	100	88	132
2987466768	0	13	164	0	0	164	2	0	0	40	10	850	850	309	309	11	18	7	8	152	406	388	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	280	800	61	14	25	0	0	0	1	0	0	0	100	0	0	0	0	0	6	0	-1	30	0	0	255	0	0	2400	3	16777816	100	9999	195
2417041424	0	14	165	0	0	165	6	0	0	20	100	500	500	345	345	14	11	11	6	400	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	295	900	61	14	14	17	0	0	1	1	0	0	100	100	0	0	0	0	0	0	-1	30	0	0	255	0	0	2400	0	0	100	9999	212
65536	1	9	166	0	0	166	5	0	0	10	100	150	150	129	129	11	10	6	8	404	469	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60	10	11	0	0	0	0	0	0	0	0	99	0	0	0	0	0	0	0	-1	30	0	0	255	0	0	2400	0	0	100	144	216
1114112	0	20	167	0	0	167	12	0	0	20	100	300	300	0	0	10	12	7	7	150	488	128	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	59	500	36	11	8	0	0	0	1	0	0	0	100	0	0	0	0	0	0	0	-1	30	0	0	255	0	0	2400	0	0	100	101	152
269574144	0	26	168	0	0	168	5	0	0	20	0	373	373	243	243	14	12	14	5	391	403	431	390	492	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	99	0	0	0	0	0	0	0	-1	30	0	0	255	0	0	2400	0	0	100	192	243
2417057792	0	27	169	0	0	169	5	0	0	20	0	2073	2073	243	243	19	13	21	5	390	19	431	391	403	493	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1300	1900	64	28	8	0	0	0	1	0	0	0	100	0	0	0	0	0	0	0	-1	30	0	0	255	0	0	2400	3	0	100	9999	243
65536	1	0	170	0	0	170	5	0	0	7	0	330	330	0	0	33	0	0	0	100	155	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	570	570	570	0	0	0	0	0	0	0	0	0	99	0	0	0	0	0	0	0	-1	30	0	0	255	0	0	2400	3	0	100	0	0
1114112	0	26	171	0	0	171	4	0	0	20	100	363	363	234	234	17	8	13	7	50	399	133	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	51	34	8	21	27	0	0	0	1	0	0	0	15	0	0	0	0	0	0	35	-1	30	0	0	255	0	0	2400	0	0	100	93	143
