id	EN	JA	ZH	CH	DE	ES	FR	IT
DEVIL_L0216	Muspell	ムスッペル	穆斯贝尔	火焰巨人	Muspell	Muspel	Muspell	Muspell
DEVIL_L0217	Zombie Officer	ゾンビージュンサ	僵尸巡警	殭屍巡警	Zombie-Polizist	Policía zombi	Officier zombie	Agente zombi
DEVIL_L0218	Zombie Officer	ゾンビージュンサ	僵尸巡警	殭屍巡警	Zombie-Polizist	Policía zombi	Officier zombie	Agente zombi
DEVIL_L0219	Hiruko	ヒルコ	蛭子	水蛭子	Hiruko	Hiruko	Hiruko	Hiruko
DEVIL_L0220	Jubokko	ジュボッコ	树木子	樹木子	Jubokko	Jubokko	Jubokko	Jubokko
DEVIL_L0221	Ippon-Datara	イッポンダタラ	一本踏鞴	一本踏鞴	Ippon-Datara	Ippon-Datara	Ippon-Datara	Ippon-Datara
DEVIL_L0222	Oni	オニ	鬼	鬼	Oni	Oni	Oni	Oni
DEVIL_L0223	Nue	ヌエ	奴延	奴延	Nue	Nue	Nue	Nue
DEVIL_L0224	Utai-Gaikotsu	ウタイガイコツ	唱歌白骨	歌唱骸骨	Utai-Gaikotsu	Utai-Gaikotsu	Utai-Gaikotsu	Utai-Gaikotsu
DEVIL_L0225	Nekomata	ネコマタ	猫又	貓妖	Nekomata	Nekomata	Nekomata	Nekomata
DEVIL_L0226	Obariyon	オバリヨン	背背鬼	背負怪	Obariyon	Obariyon	Obariyon	Obariyon
DEVIL_L0227	Yomotsu-Ikusa	ヨモツイクサ	黄泉军	黃泉軍	Yomotsu-Ikusa	Yomotsu-Ikusa	Yomotsu-Ikusa	Yomotsu-Ikusa
DEVIL_L0228	Gashadokuro	ガシャドクロ	饿者骷髅	餓者髑髏	Gashadokuro	Gashadokuro	Gashadokuro	Gashadokuro
DEVIL_L0229	Kurama Tengu	クラマテング	鞍马天狗	鞍馬天狗	Kurama Tengu	Kurama Tengu	Kurama Tengu	Kurama Tengu
DEVIL_L0230	Jubokko	ジュボッコ	树木子	樹木子	Jubokko	Jubokko	Jubokko	Jubokko
DEVIL_L0231	Ukobach	ウコバク	乌科巴克	烏科巴克	Ukobach	Ukobach	Ukobach	Ukobach
DEVIL_L0232	Nebiros	ネビロス	奈比洛斯	奈比洛斯	Nebiros	Naberius	Nebiros	Nebiros
DEVIL_L0233	Zombie	ゾンビー	僵尸	殭屍	Zombie	Zombi	Zombie	Zombi
DEVIL_L0234	Parvati	パールヴァティ	帕尔瓦蒂	帕爾瓦蒂	Parvati	Parvati	Parvati	Parvati
DEVIL_L0235	Oyamatsumi	オオヤマツミ	大山津见	大山津見神	Oyamatsumi	Oyamatsumi	Oyamatsumi	Oyamatsumi
DEVIL_L0236	Lilith	リリス	莉莉丝	莉莉絲	Lilith	Lilit	Lilith	Lilith
DEVIL_L0237	Zombie	ゾンビー	僵尸	殭屍	Zombie	Zombi	Zombie	Zombi
DEVIL_L0240	Narumi	鳴海	鸣海	鳴海	Narumi	Narumi	Narumi	Narumi
DEVIL_L0241	Raidou	ライドウ	雷道	雷道	Raidou	Raidou	Raidou	Raidou
DEVIL_L0241_1	Candidate	候補生	预备生	後備生	Anwärter	Candidato	Candidat	Candidato
DEVIL_L0242	Arahabaki	アラハバキ	荒霸吐	荒霸吐	Arahabaki	Arahabaki	Arahabaki	Arahabaki
DEVIL_L0243	Lilith	リリス	莉莉丝	莉莉絲	Lilith	Lilit	Lilith	Lilith
DEVIL_L0244	Rakshasa	ラクシャーサ	罗刹	羅剎	Rakshasa	Ráksasa	Rakshasa	Rakshasa
DEVIL_L0257	Raidou XL	四十代目ライドウ	第四十代雷道	第四十代雷道	Raidou XL.	Raidou XL	Raidou XL	Raidou XL
DEVIL_L0258	Yasomagatsu	ヤソマガツ	八十祸津	八十禍津	Yasomagatsu	Yasomagatsu	Yasomagatsu	Yasomagatsu
DEVIL_L0259	Yasomagatsu	ヤソマガツ	八十祸津	八十禍津	Yasomagatsu	Yasomagatsu	Yasomagatsu	Yasomagatsu
DEVIL_L0260	Yasomagatsu	ヤソマガツ	八十祸津	八十禍津	Yasomagatsu	Yasomagatsu	Yasomagatsu	Yasomagatsu
DEVIL_L0261	Matryoshka	魔トリョーシカ	魔套娃	俄魔斯娃娃	Matrjoschka	Matrioska	Matriochka	Matriosca
DEVIL_L0262	Rasputin	ラスプーチン	拉斯普京	拉斯普丁	Rasputin	Rasputín	Raspoutine	Rasputin
DEVIL_L0263	Matryoshka	魔トリョーシカ	魔套娃	俄魔斯娃娃	Matrjoschka	Matrioska	Matriochka	Matriosca
DEVIL_L0264	Nebiros	ネビロス	奈比洛斯	奈比洛斯	Nebiros	Naberius	Nebiros	Nebiros
DEVIL_L0265	Yasomagatsu	ヤソマガツ	八十祸津	八十禍津	Yasomagatsu	Yasomagatsu	Yasomagatsu	Yasomagatsu
DEVIL_L0266	Yasomagatsu	ヤソマガツ	八十祸津	八十禍津	Yasomagatsu	Yasomagatsu	Yasomagatsu	Yasomagatsu
DEVIL_L0267	Mishaguji	ミシャグジさま	御社宫司神	御社宮司神	Mishaguji	Mishaguji	Mishaguji	Mishaguji
DEVIL_L0268	Nagasunehiko	ナガスネヒコ	长髓彦	長髓彥	Nagasunehiko	Nagasunehiko	Nagasunehiko	Nagasunehiko
DEVIL_L0269	Abihiko	アビヒコ	安日彦	安日彥	Abihiko	Abihiko	Abihiko	Abihiko
DEVIL_L0270	Punk	ゴロツキ	地痞	小混混	Schläger	Gamberro	Voyou	Teppista
DEVIL_L0271	Gangster	ナラズモノ	流氓	流氓	Gangster	Gánster	Gangster	Malvivente
DEVIL_L0272	Red Cape	赤マント	红斗篷	紅披風	Roter Umhang	Caparroja	Caperouge	Mantello Rosso
DEVIL_L0273	Red Cape	赤マント	红斗篷	紅披風	Roter Umhang	Caparroja	Caperouge	Mantello Rosso
DEVIL_L0274	Red Cape	赤マント	红斗篷	紅披風	Roter Umhang	Caparroja	Caperouge	Mantello Rosso
DEVIL_L0275	Hell's Pawn	ヨミクグツ	黄泉傀儡	黃泉傀儡	Höllenknecht	Lacayo infernal	Pion de l'enfer	Pedina infernale
DEVIL_L0276	Hell's Pawn	ヨミクグツ	黄泉傀儡	黃泉傀儡	Höllenknecht	Lacayo infernal	Pion de l'enfer	Pedina infernale
DEVIL_L0277	Hell's Pawn	ヨミクグツ	黄泉傀儡	黃泉傀儡	Höllenknecht	Lacayo infernal	Pion de l'enfer	Pedina infernale
DEVIL_L0278	???	???	???	？？？	???	¿?	???	???
DEVIL_L0279	???	???	???	？？？	???	¿?	???	???
DEVIL_L0280	???	???	???	？？？	???	¿?	???	???
DEVIL_L0281	???	???	???	？？？	???	¿?	???	???
DEVIL_L0282	Hell's Pawn	ヨミクグツ	黄泉傀儡	黃泉傀儡	Höllenknecht	Lacayo infernal	Pion de l'enfer	Pedina infernale
DEVIL_L0283	Hell's Pawn	ヨミクグツ	黄泉傀儡	黃泉傀儡	Höllenknecht	Lacayo infernal	Pion de l'enfer	Pedina infernale
DEVIL_L0284	Hell's Pawn	ヨミクグツ	黄泉傀儡	黃泉傀儡	Höllenknecht	Lacayo infernal	Pion de l'enfer	Pedina infernale
DEVIL_L0285	Hitokotonushi	ヒトコトヌシ	一言主	一言主	Hitokotonushi	Hitokotonushi	Hitokotonushi	Hitokotonushi
DEVIL_L0286	Hitokotonushi	ヒトコトヌシ	一言主	一言主	Hitokotonushi	Hitokotonushi	Hitokotonushi	Hitokotonushi
DEVIL_L0287	Hitokotonushi	ヒトコトヌシ	一言主	一言主	Hitokotonushi	Hitokotonushi	Hitokotonushi	Hitokotonushi
DEVIL_L0288	Hitokotonushi	ヒトコトヌシ	一言主	一言主	Hitokotonushi	Hitokotonushi	Hitokotonushi	Hitokotonushi
DEVIL_L0289	Hitokotonushi	ヒトコトヌシ	一言主	一言主	Hitokotonushi	Hitokotonushi	Hitokotonushi	Hitokotonushi
DEVIL_L0290	Ichimokuren	イチモクレン	一目连	一目連	Ichimokuren	Ichimokuren	Ichimokuren	Ichimokuren
DEVIL_L0291	Sukuna-Hikona	スクナヒコナ	少彦名	少彥名	Sukuna-Hikona	Sukuna-Hikona	Sukuna-Hikona	Sukuna-Hikona
DEVIL_L0292	Tai-itsu Core	タイイツプラグ	太乙转换器	太乙插頭	Tai-itsu-Kern	Núcleo de Tai-itsu	Cœur de Tai-itsu	Nucleo di Tai-itsu
DEVIL_L0293	Tsuchigumo	ツチグモ	土蜘蛛	土蜘蛛	Tsuchigumo	Tsuchigumo	Tsuchigumo	Tsuchigumo
DEVIL_L0294	Defense System	ガードシステム	防御系统	防禦系統	Abwehrsystem	Sistema de defensa	Système de défense	Sistema di difesa
DEVIL_L0295	Defense System	ガードシステム	防御系统	防禦系統	Abwehrsystem	Sistema de defensa	Système de défense	Sistema di difesa
DEVIL_L0296	Defense System	ガードシステム	防御系统	防禦系統	Abwehrsystem	Sistema de defensa	Système de défense	Sistema di difesa
DEVIL_L0297	Ichimokuren	イチモクレン	一目连	一目連	Ichimokuren	Ichimokuren	Ichimokuren	Ichimokuren
DEVIL_L0298	Turdak	トゥルダク	吐尔达克	吐魯達克	Turdak	Turdak	Turdak	Turdak
DEVIL_L0299	Red Cape	赤マント	红斗篷	紅披風	Roter Umhang	Caparroja	Caperouge	Mantello Rosso
DEVIL_L0300	Rasputin	ラスプーチン	拉斯普京	拉斯普丁	Rasputin	Rasputín	Raspoutine	Rasputin
DEVIL_L0301	Matryoshka	魔トリョーシカ	魔套娃	俄魔斯娃娃	Matrjoschka	Matrioska	Matriochka	Matriosca
DEVIL_L0302	Matryoshka	魔トリョーシカ	魔套娃	俄魔斯娃娃	Matrjoschka	Matrioska	Matriochka	Matriosca
DEVIL_L0303	Triglav	トリグラフ	特里格拉夫	特里格拉夫	Triglav	Triglav	Triglav	Triglav
DEVIL_L0304	Abihiko	アビヒコ	安日彦	安日彥	Abihiko	Abihiko	Abihiko	Abihiko
DEVIL_L0305	Nagasunehiko	ナガスネヒコ	长髓彦	長髓彥	Nagasunehiko	Nagasunehiko	Nagasunehiko	Nagasunehiko
DEVIL_L0306	Hitokotonushi	ヒトコトヌシ	一言主	一言主	Hitokotonushi	Hitokotonushi	Hitokotonushi	Hitokotonushi
DEVIL_L0307	Hitokotonushi	ヒトコトヌシ	一言主	一言主	Hitokotonushi	Hitokotonushi	Hitokotonushi	Hitokotonushi
DEVIL_L0308	Hitokotonushi	ヒトコトヌシ	一言主	一言主	Hitokotonushi	Hitokotonushi	Hitokotonushi	Hitokotonushi
DEVIL_L0309	Hitokotonushi	ヒトコトヌシ	一言主	一言主	Hitokotonushi	Hitokotonushi	Hitokotonushi	Hitokotonushi
DEVIL_L0310	Mishaguji	ミシャグジさま	御社宫司神	御社宮司神	Mishaguji	Mishaguji	Mishaguji	Mishaguji
DEVIL_L0311	Hell's Pawn	ヨミクグツ	黄泉傀儡	黃泉傀儡	Höllenknecht	Lacayo infernal	Pion de l'enfer	Pedina infernale
DEVIL_L0312	Yasomagatsu (R)	ヤソマガツ右手	八十祸津右手	八十禍津右手	Yasomagatsu (R)	Yasomagatsu (D)	Yasomagatsu (D)	Yasomagatsu (DX)
DEVIL_L0313	Yasomagatsu (L)	ヤソマガツ左手	八十祸津左手	八十禍津左手	Yasomagatsu (L)	Yasomagatsu (I)	Yasomagatsu (G)	Yasomagatsu (SX)
DEVIL_L0314	Yasomagatsu	ヤソマガツ	八十祸津	八十禍津	Yasomagatsu	Yasomagatsu	Yasomagatsu	Yasomagatsu
DEVIL_L0315	Yasomagatsu	ヤソマガツ	八十祸津	八十禍津	Yasomagatsu	Yasomagatsu	Yasomagatsu	Yasomagatsu
DEVIL_L0316	Tsuchigumo	ツチグモ	土蜘蛛	土蜘蛛	Tsuchigumo	Tsuchigumo	Tsuchigumo	Tsuchigumo
DEVIL_L0337	Undine	ウンディーネ	温蒂妮	溫蒂妮	Undine	Ondina	Ondine	Ondina
DEVIL_L0338	Sylph	シルフ	西尔芙	西爾芙	Sylphe	Sílfide	Sylphe	Silfide
DEVIL_L0339	Aquans	アクアンズ	水精灵	水精靈	Aquans	Aquans	Aquans	Aquans
DEVIL_L0340	Aeros	エアロス	风精灵	風精靈	Aeros	Aeros	Aeros	Aeros
DEVIL_L0341	Flaemis	フレイミーズ	火精灵	火精靈	Flaemis	Flaemis	Flaemis	Flaemis
DEVIL_L0342	Erthys	アーシーズ	土精灵	磐石精靈	Erthys	Erthys	Erthys	Erthys
DEVIL_L0345	Kushi Mitama	クシミタマ	奇魂	奇魂	Kushi Mitama	Kushi Mitama	Kushi Mitama	Kushi Mitama
DEVIL_L0346	Ara Mitama	アラミタマ	荒魂	荒魂	Ara Mitama	Ara Mitama	Ara Mitama	Ara Mitama
DEVIL_L0347	Nigi Mitama	ニギミタマ	和魂	和魂	Nigi Mitama	Nigi Mitama	Nigi Mitama	Nigi Mitama
DEVIL_L0348	Saki Mitama	サキミタマ	幸魂	幸魂	Saki Mitama	Saki Mitama	Saki Mitama	Saki Mitama
DEVIL_L0353	Enku	エンク	焰口	焰口	Enku	Enku	Enku	Enku
DEVIL_L0354	Asura	アスラおう	阿修罗王	阿修羅王	Asura	Asura	Asura	Asura
DEVIL_L0355	Onmoraki	オンモラキ	阴摩罗鬼	陰魔羅鬼	Onmoraki	Onmoraki	Onmoraki	Onmoraki
DEVIL_L0356	Vritra	ヴリトラ	弗栗多	弗栗多	Vritra	Vritrá	Vritra	Vritra
DEVIL_L0357	Hi-no-Kagutsuchi	ヒノカグツチ	火之迦具土	火之迦具土	Hi-no-Kagutsuchi	Kagutsuchi	Hi-no-Kagutsuchi	Hi-no-Kagutsuchi
DEVIL_L0358	Preta	ガキ	饿鬼	餓鬼	Preta	Preta	Preta	Preta
DEVIL_L0359	Mermaid	マーメイド	美人鱼	美人魚	Meerjungfrau	Sirena	Sirène	Sirena
DEVIL_L0360	Arioch	アリオク	亚略	亞略	Arioch	Arioch	Arioch	Arioch
DEVIL_L0361	Pabilsag	パピルサグ	人面蝎	人面蠍	Pabilsag	Pabilsag	Pabilsag	Pabilsag
DEVIL_L0362	Qing Long	セイリュウ	青龙	青龍	Qing Long	Qing Long	Qing Long	Qing Long
DEVIL_L0363	Cybele	キュベレ	库柏勒	西布莉	Cybele	Cibeles	Cybèle	Cibele
DEVIL_L0364	Makami	マカミ	真神	真神	Makami	Makami	Makami	Makami
DEVIL_L0365	Hayataro	ハヤタロウ	早太郎	早太郎	Hayataro	Hayataro	Hayataro	Hayataro
DEVIL_L0366	Vishnu	ヴィシュヌ	毗湿奴	毗濕奴	Vishnu	Vishnu	Vishnou	Vishnu
DEVIL_L0367	Koropokkur	コロポックル	克鲁波克鲁	克魯波克魯	Korpokkur	Koropokkur	Koropokkuru	Koropokkur
DEVIL_L0368	Angel	エンジェル	天使	天使	Engel	Ángel	Ange	Angelo
DEVIL_L0369	Turbo Granny	タアボばあちゃん	高速婆婆	渦輪婆婆	Turbo-Omi	Turbovieja	Mamie turbo	Turbononna
DEVIL_L0370	Decarabia	デカラビア	单卡拉比	單卡拉比	Decarabia	Decarabia	Decarabia	Decarabia
DEVIL_L0371	Archangel	アークエンジェル	大天使	大天使	Erzengel	Arcángel	Archange	Arcangelo
DEVIL_L0372	Dominion	ドミニオン	主天使	主天使	Dominion	Dominio	Domination	Dominazione
DEVIL_L0373	Neko Shogun	ネコショウグン	猫将军	貓將軍	Neko Shogun	Neko Shogun	Neko Shogun	Neko Shogun
DEVIL_L0374	Nezha	ナタク	哪吒	哪吒	Nezha	Nezha	Nezha	Nezha
DEVIL_L0375	Shiva	シヴァ	湿婆	濕婆	Shiva	Shiva	Shiva	Shiva
DEVIL_L0376	Fenrir	フェンリル	芬里尔	芬里爾	Fenrir	Fenrir	Fenrir	Fenrir
DEVIL_L0378	Inugami	イヌガミ	犬神	犬神	Inugami	Inugami	Inugami	Inugami
DEVIL_L0379	Lilim	リリム	莉莉姆	莉莉姆	Lilim	Lilim	Lilim	Lilim
DEVIL_L0380	Mara	マーラ	魔罗	魔羅	Mara	Mara	Mara	Mara
DEVIL_L0381	Arachne	アルケニー	阿拉克涅	阿剌克涅	Arachne	Aracne	Arachné	Aracne
DEVIL_L0382	Black Frost	じゃあくフロスト	邪恶霜精	邪惡霜精	Schwarzer Frost	Frost oscuro	Black Frost	Frost Nero
DEVIL_L0383	Pixie	ピクシー	皮克希	皮克希	Pixie	Pixie	Pixie	Pixie
DEVIL_L0384	Tam Lin	タム・リン	谭林	譚林	Tam Lin	Tam Lin	Tam Lin	Tam Lin
DEVIL_L0385	Idun	イズン	伊登	伊登	Idun	Idun	Idunn	Idun
DEVIL_L0386	Belphegor	ベルフェゴール	贝尔芬格	貝爾芬格	Belphegor	Belfegor	Belphégor	Belphegor
DEVIL_L0387	Taotie	トウテツ	饕餮	饕餮	Taotie	Taotie	Taotie	Taotie
DEVIL_L0389	Mada	マダ	摩陀	摩陀	Mada	Mada	Mada	Mada
DEVIL_L0391	Basilisk	バジリスク	巴西利斯克	巴西利斯克	Basilisk	Basilisco	Basilic	Basilisco
DEVIL_L0393	Nandi	ナンディ	南迪	南迪	Nandi	Nandi	Nandi	Nandi
DEVIL_L0394	Barong	バロン	巴龙	巴隆	Barong	Barong	Barong	Barong
DEVIL_L0395	Ophanim	オファニム	欧法尼姆	歐法尼姆	Ophanim	Ofanim	Tétramorphe	Ophanim
DEVIL_L0396	Camael	カマエル	卡麦尔	卡麥爾	Camael	Camael	Camaël	Camael
DEVIL_L0397	Rangda	ランダ	让达	蘭達	Rangda	Rangda	Rangda	Rangda
DEVIL_L0398	Mot	モト	莫特	莫特	Mot	Mot	Mot	Mot
DEVIL_L0401	Undine	ウンディーネ	温蒂妮	溫蒂妮	Undine	Ondina	Ondine	Ondina
DEVIL_L0402	Sylph	シルフ	西尔芙	西爾芙	Sylphe	Sílfide	Sylphe	Silfide
DEVIL_L0403	Aquans	アクアンズ	水精灵	水精靈	Aquans	Aquans	Aquans	Aquans
DEVIL_L0404	Aeros	エアロス	风精灵	風精靈	Aeros	Aeros	Aeros	Aeros
DEVIL_L0405	Flaemis	フレイミーズ	火精灵	火精靈	Flaemis	Flaemis	Flaemis	Flaemis
DEVIL_L0406	Erthys	アーシーズ	土精灵	磐石精靈	Erthys	Erthys	Erthys	Erthys
DEVIL_L0409	Kushi Mitama	クシミタマ	奇魂	奇魂	Kushi Mitama	Kushi Mitama	Kushi Mitama	Kushi Mitama
DEVIL_L0410	Ara Mitama	アラミタマ	荒魂	荒魂	Ara Mitama	Ara Mitama	Ara Mitama	Ara Mitama
DEVIL_L0411	Nigi Mitama	ニギミタマ	和魂	和魂	Nigi Mitama	Nigi Mitama	Nigi Mitama	Nigi Mitama
DEVIL_L0412	Saki Mitama	サキミタマ	幸魂	幸魂	Saki Mitama	Saki Mitama	Saki Mitama	Saki Mitama
DEVIL_L0413	Greater Kushi Mitama	ハイクシミタマ	高等奇魂	高級奇魂	Großer Kushi Mitama	Gran Kushi Mitama	Kushi Mitama majeur	Kushi Mitama maggiore
DEVIL_L0414	Greater Ara Mitama	ハイアラミタマ	高等荒魂	高級荒魂	Großer Ara Mitama	Gran Ara Mitama	Ara Mitama majeur	Ara Mitama maggiore
DEVIL_L0415	Greater Nigi Mitama	ハイニギミタマ	高等和魂	高級和魂	Großer Nigi Mitama	Gran Nigi Mitama	Nigi Mitama majeur	Nigi Mitama maggiore
DEVIL_L0416	Greater Saki Mitama	ハイサキミタマ	高等幸魂	高級幸魂	Großer Saki Mitama	Gran Saki Mitama	Saki Mitama majeur	Saki Mitama maggiore
DEVIL_L0417	Mada	マダ	摩陀	摩陀	Mada	Mada	Mada	Mada
DEVIL_L0422	Pabilsag	パピルサグ	人面蝎	人面蠍	Pabilsag	Pabilsag	Pabilsag	Pabilsag
DEVIL_L0427	Cybele	キュベレ	库柏勒	西布莉	Cybele	Cibeles	Cybèle	Cibele
DEVIL_L0428	Nandi	ナンディ	南迪	南迪	Nandi	Nandi	Nandi	Nandi
DEVIL_L0432	Dominion	ドミニオン	主天使	主天使	Dominion	Dominio	Domination	Dominazione
DEVIL_L0433	Ophanim	オファニム	欧法尼姆	歐法尼姆	Ophanim	Ofanim	Tétramorphe	Ophanim
DEVIL_L0462	Mot	モト	莫特	莫特	Mot	Mot	Mot	Mot
DEVIL_L0464	Hitogata	ヒトガタ	人形	人型	Hitogata	Hitogata	Hitogata	Hitogata
DEVIL_L0465	Alp	アルプ	阿尔普	阿爾普	Alb	Alp	Alp	Alp
DEVIL_L0466	Hitogata	ヒトガタ	人形	人型	Hitogata	Hitogata	Hitogata	Hitogata
DEVIL_L0467	Alp	アルプ	阿尔普	阿爾普	Alb	Alp	Alp	Alp
DEVIL_L0468	Naga Raja	ナーガラジャ	那伽之王	那伽之王	Naga Raja	Naga Raja	Raja Naga	Naga Raja
DEVIL_L0469	Ukobach	ウコバク	乌科巴克	烏科巴克	Ukobach	Ukobach	Ukobach	Ukobach
DEVIL_L0470	Hitogata	ヒトガタ	人形	人型	Hitogata	Hitogata	Hitogata	Hitogata
DEVIL_L0471	Hitogata	ヒトガタ	人形	人型	Hitogata	Hitogata	Hitogata	Hitogata
DEVIL_L0472	Naga Raja	ナーガラジャ	那伽之王	那伽之王	Naga Raja	Naga Raja	Raja Naga	Naga Raja
DEVIL_L0473	Hitogata	ヒトガタ	人形	人型	Hitogata	Hitogata	Hitogata	Hitogata
DEVIL_L0474	Okiku-Mushi	オキクムシ	阿菊虫	於菊蟲	Okiku-Mushi	Okiku-Mushi	Okiku-Mushi	Okiku-Mushi
DEVIL_L0475	Queen Okiku-Mushi	超オキクムシ	超阿菊虫	超於菊蟲	Okiku-Mushi-Königin	Reina Okiku-Mushi	Reine Okiku-Mushi	Regina Okiku-Mushi
DEVIL_L0476	Alp	アルプ	阿尔普	阿爾普	Alb	Alp	Alp	Alp
DEVIL_L0496	Fionn mac Cumhaill	フィン・マックール	？？？	？？？	???	¿?	???	???
DEVIL_L0497	Artemis	アルテミス	？？？	？？？	???	¿?	???	???
DEVIL_L0498	Zeus	ゼウス	？？？	？？？	???	¿?	???	???
DEVIL_L0499	Huang Long	コウリュウ	？？？	？？？	???	¿?	???	???
DEVIL_L0500	Gozuki	ゴズキ	？？？	？？？	???	¿?	???	???
DEVIL_L0501	Mezuki	メズキ	？？？	？？？	???	¿?	???	???
