flags	party_item	party_item_num	id1	id2	id3	id4	id5	major	minor	sound	shuffleLevel
0	0	0	208	77	0	0	0	0	0	0	24
0	0	0	208	71	71	0	0	0	0	0	25
0	0	0	208	26	26	0	0	0	0	0	26
0	0	0	208	77	77	0	0	0	0	0	26
0	0	0	13	0	0	0	0	0	0	0	24
0	0	0	13	0	0	0	0	0	0	0	25
0	0	0	13	0	0	0	0	0	0	0	25
0	0	0	13	0	0	0	0	0	0	0	25
0	0	0	13	0	0	0	0	0	0	0	25
0	0	0	13	0	0	0	0	0	0	0	25
0	0	0	13	0	0	0	0	0	0	0	25
0	0	0	13	0	0	0	0	0	0	0	25
0	0	0	13	0	0	0	0	0	0	0	25
0	0	0	13	0	0	0	0	0	0	0	25
0	0	0	13	0	0	0	0	0	0	0	25
0	0	0	13	0	0	0	0	0	0	0	26
0	0	0	13	0	0	0	0	0	0	0	26
0	0	0	13	0	0	0	0	0	0	0	26
0	0	0	13	0	0	0	0	0	0	0	26
0	0	0	13	0	0	0	0	0	0	0	26
0	0	0	145	145	145	145	145	0	0	0	26
0	0	0	145	145	0	0	0	0	0	0	28
0	0	0	183	183	183	0	0	0	0	0	28
0	0	0	145	183	183	0	0	0	0	0	28
0	0	0	183	145	145	0	0	0	0	0	28
0	0	0	41	41	0	0	0	0	0	0	28
0	0	0	145	145	145	0	0	0	0	0	28
0	0	0	41	41	183	183	0	0	0	0	28
0	0	0	183	183	0	0	0	0	0	0	28
0	0	0	27	27	0	0	0	0	0	0	28
0	0	0	41	41	145	0	0	0	0	0	28
0	0	0	27	27	27	0	0	0	0	0	28
0	0	0	27	183	183	0	0	0	0	0	28
0	0	0	27	145	41	0	0	0	0	0	28
0	0	0	145	145	183	183	0	0	0	0	28
0	0	0	27	27	41	0	0	0	0	0	28
0	0	0	41	41	41	0	0	0	0	0	28
0	0	0	171	0	0	0	0	0	0	0	28
0	0	0	145	145	41	41	0	0	0	0	28
0	0	0	171	171	0	0	0	0	0	0	28
0	0	0	183	183	183	183	0	0	0	0	28
0	0	0	41	41	171	0	0	0	0	0	28
0	0	0	27	27	145	0	0	0	0	0	28
0	0	0	171	171	183	183	0	0	0	0	28
0	0	0	27	27	41	41	0	0	0	0	28
0	0	0	162	162	0	0	0	0	0	0	28
0	0	0	183	171	27	0	0	0	0	0	28
0	0	0	162	162	162	0	0	0	0	0	28
0	0	0	171	171	145	0	0	0	0	0	28
0	0	0	128	128	0	0	0	0	0	0	28
0	0	0	41	41	162	0	0	0	0	0	28
0	0	0	128	183	183	0	0	0	0	0	28
0	0	0	171	162	0	0	0	0	0	0	28
0	0	0	128	162	162	0	0	0	0	0	28
0	0	0	171	171	27	0	0	0	0	0	28
0	0	0	41	128	128	0	0	0	0	0	28
0	0	0	162	162	162	162	0	0	0	0	28
0	0	0	60	0	0	0	0	0	0	0	29
0	0	0	171	171	171	0	0	0	0	0	29
0	0	0	60	60	0	0	0	0	0	0	29
0	0	0	183	183	183	183	183	0	0	0	29
0	0	0	44	44	0	0	0	0	0	0	29
0	0	0	145	60	60	0	0	0	0	0	29
0	0	0	27	27	44	0	0	0	0	0	29
0	0	0	183	128	128	0	0	0	0	0	29
0	0	0	44	44	171	0	0	0	0	0	29
0	0	0	128	162	41	0	0	0	0	0	29
0	0	0	145	145	44	44	0	0	0	0	29
0	0	0	60	128	0	0	0	0	0	0	29
0	0	0	10	10	0	0	0	0	0	0	29
0	0	0	121	121	0	0	0	0	0	0	29
0	0	0	60	44	44	0	0	0	0	0	29
0	0	0	121	10	0	0	0	0	0	0	29
0	0	0	171	121	121	0	0	0	0	0	29
0	0	0	27	27	10	10	0	0	0	0	29
0	0	0	10	60	60	0	0	0	0	0	29
0	0	0	121	41	162	0	0	0	0	0	29
0	0	0	189	189	0	0	0	0	0	0	30
0	0	0	128	10	44	0	0	0	0	0	30
0	0	0	60	145	189	0	0	0	0	0	30
0	0	0	44	121	121	0	0	0	0	0	30
0	0	0	189	189	145	0	0	0	0	0	30
0	0	0	10	10	10	10	0	0	0	0	30
0	0	0	189	189	44	0	0	0	0	0	30
0	0	0	171	128	128	0	0	0	0	0	30
0	0	0	196	0	0	0	0	0	0	0	30
0	0	0	27	121	121	0	0	0	0	0	30
0	0	0	196	196	0	0	0	0	0	0	30
0	0	0	189	189	183	183	0	0	0	0	30
0	0	0	196	60	0	0	0	0	0	0	30
0	0	0	171	121	128	0	0	0	0	0	30
0	0	0	196	189	183	0	0	0	0	0	30
0	0	0	10	10	44	44	0	0	0	0	30
0	0	0	41	41	162	162	162	0	0	0	30
0	0	0	196	196	145	0	0	0	0	0	30
0	0	0	189	27	44	0	0	0	0	0	30
0	0	0	162	121	121	0	0	0	0	0	30
0	0	0	10	60	60	0	0	0	0	0	30
0	0	0	44	128	128	0	0	0	0	0	30
0	0	0	145	196	60	0	0	0	0	0	30
0	0	0	10	10	41	41	0	0	0	0	30
0	0	0	196	196	27	0	0	0	0	0	30
0	0	0	189	189	171	0	0	0	0	0	30
0	0	0	10	10	162	162	0	0	0	0	30
0	0	0	121	44	41	0	0	0	0	0	30
0	0	0	13	0	0	0	0	0	0	0	0
0	0	0	13	0	0	0	0	0	0	0	0
0	0	0	13	0	0	0	0	0	0	0	0
0	0	0	13	0	0	0	0	0	0	0	0
0	0	0	286	0	0	0	0	0	0	0	31
0	0	0	287	0	0	0	0	0	0	0	31
0	0	0	13	0	0	0	0	0	0	0	0
0	0	0	13	0	0	0	0	0	0	0	0
0	0	0	13	0	0	0	0	0	0	0	0
0	0	0	13	0	0	0	0	0	0	0	0
0	0	0	13	0	0	0	0	0	0	0	0
0	0	0	13	0	0	0	0	0	0	0	0
0	0	0	13	0	0	0	0	0	0	0	0
0	0	0	13	0	0	0	0	0	0	0	0
0	0	0	13	0	0	0	0	0	0	0	0
0	0	0	349	0	0	0	0	0	0	0	2
3937	0	0	221	221	0	0	0	301	101	26	0
2145	0	0	370	0	0	0	0	302	201	27	0
2401	0	0	373	376	0	0	0	303	201	27	0
2145	0	0	380	0	0	0	0	304	201	27	0
2145	0	0	381	0	0	0	0	304	201	27	0
2145	0	0	384	382	383	0	0	305	201	27	0
2145	0	0	385	0	0	0	0	306	201	27	0
2147	0	0	387	386	0	0	0	307	201	27	0
2145	0	0	388	390	391	393	0	308	201	129	0
2147	0	0	396	0	0	0	0	310	201	30	0
3936	0	0	410	0	0	0	0	310	202	29	0
0	0	0	395	394	0	0	0	0	0	0	0
0	0	0	13	0	0	0	0	0	0	0	0
0	0	0	13	0	0	0	0	0	0	0	0
0	0	0	13	0	0	0	0	0	0	0	0
2145	0	0	350	351	0	0	0	308	201	28	0
2913	0	0	352	0	0	0	0	309	201	28	0
2145	0	0	353	0	0	0	0	207	201	28	0
2145	0	0	354	0	0	0	0	207	202	28	0
2913	0	0	355	356	0	0	0	308	201	31	0
0	0	0	13	0	0	0	0	0	0	0	0
0	0	0	13	0	0	0	0	0	0	0	0
0	0	0	13	0	0	0	0	0	0	0	0
0	0	0	13	0	0	0	0	0	0	0	0
0	0	0	13	0	0	0	0	0	0	0	0
2145	0	0	500	0	0	0	0	310	203	28	0
0	0	0	13	0	0	0	0	0	0	0	0
4096	0	0	220	0	0	0	0	0	0	0	46
0	0	0	13	0	0	0	0	0	0	0	0
0	0	0	13	0	0	0	0	0	0	0	0
0	0	0	13	0	0	0	0	0	0	0	0
3911	0	0	241	0	0	0	0	202	101	26	0
3911	0	0	240	240	241	0	0	202	101	26	0
5971	0	0	267	267	0	0	0	202	101	0	0
5971	0	0	242	242	0	0	0	202	101	0	47
2369	0	0	251	0	0	0	0	203	101	26	0
1	0	0	13	0	0	0	0	203	101	0	0
67	0	0	297	297	296	0	0	202	101	26	2
0	0	0	13	0	0	0	0	202	101	0	0
0	0	0	13	0	0	0	0	202	101	0	0
0	0	0	13	0	0	0	0	0	0	0	0
0	0	0	13	0	0	0	0	0	0	0	0
0	0	0	13	0	0	0	0	0	0	0	0
0	0	0	13	0	0	0	0	0	0	0	0
0	0	0	13	0	0	0	0	0	0	0	0
1	0	0	457	0	0	0	0	205	101	26	24
1	0	0	458	0	0	0	0	205	101	26	28
1	0	0	459	0	0	0	0	206	101	26	32
1	0	0	460	0	0	0	0	206	101	26	38
1	0	0	461	0	0	0	0	207	101	26	42
0	0	0	13	0	0	0	0	0	0	0	0
0	0	0	13	0	0	0	0	0	0	0	0
0	0	0	13	0	0	0	0	0	0	0	0
0	0	0	13	0	0	0	0	0	0	0	0
0	0	0	13	0	0	0	0	0	0	0	0
0	0	0	13	0	0	0	0	0	0	0	0
0	0	0	13	0	0	0	0	0	0	0	0
0	0	0	13	0	0	0	0	0	0	0	0
0	0	0	13	0	0	0	0	0	0	0	0
0	0	0	13	0	0	0	0	0	0	0	0
2115	0	0	236	236	0	0	0	302	101	26	1
2115	0	0	236	236	238	0	0	302	101	26	1
2115	0	0	236	238	237	0	0	302	101	26	1
2115	0	0	237	237	238	0	0	302	101	26	1
4352	0	0	30	13	0	0	0	203	101	0	36
4352	0	0	30	18	0	0	0	203	101	0	37
4352	0	0	18	18	0	0	0	203	101	0	36
4352	0	0	30	30	0	0	0	203	101	0	37
2049	0	0	47	125	125	0	0	203	101	0	7
2049	0	0	125	125	73	0	0	203	101	0	7
0	0	0	13	0	0	0	0	0	0	0	0
0	0	0	13	0	0	0	0	0	0	0	0
0	0	0	13	0	0	0	0	0	0	0	0
0	0	0	13	0	0	0	0	0	0	0	0
20483	0	0	523	0	0	0	0	204	111	26	17
20483	0	0	524	0	0	0	0	204	111	26	17
20483	0	0	525	0	0	0	0	204	111	26	17
20483	0	0	526	0	0	0	0	204	111	26	21
20483	0	0	527	0	0	0	0	204	111	26	21
20483	0	0	528	0	0	0	0	204	111	26	21
20483	0	0	529	0	0	0	0	205	111	26	25
20483	0	0	530	0	0	0	0	205	111	26	25
20483	0	0	531	0	0	0	0	205	111	26	25
20483	0	0	532	0	0	0	0	205	111	26	29
20483	0	0	533	0	0	0	0	205	111	26	29
20483	0	0	534	0	0	0	0	205	111	26	29
20483	0	0	535	0	0	0	0	206	111	26	33
20483	0	0	536	0	0	0	0	206	111	26	33
20483	0	0	537	0	0	0	0	206	111	26	33
20483	0	0	538	0	0	0	0	206	111	26	39
20483	0	0	539	0	0	0	0	206	111	26	39
20483	0	0	540	0	0	0	0	206	111	26	39
20483	0	0	541	0	0	0	0	207	111	26	44
20483	0	0	542	0	0	0	0	207	111	26	44
20483	0	0	543	0	0	0	0	207	111	26	44
0	0	0	13	0	0	0	0	0	0	0	0
0	0	0	13	0	0	0	0	0	0	0	0
0	0	0	13	0	0	0	0	0	0	0	0
0	0	0	13	0	0	0	0	0	0	0	0
0	0	0	13	0	0	0	0	0	0	0	0
34883	0	0	222	222	0	0	0	202	201	31	0
34883	0	0	223	224	224	0	0	202	201	31	0
34883	0	0	225	0	0	0	0	202	201	31	0
0	0	0	13	0	0	0	0	0	0	0	0
0	0	0	13	0	0	0	0	0	0	0	0
0	0	0	13	0	0	0	0	0	0	0	0
34819	0	0	228	229	229	0	0	203	201	31	0
34883	0	0	230	0	0	0	0	203	201	31	0
34819	0	0	231	232	232	0	0	203	201	31	0
34883	0	0	233	0	0	0	0	203	201	31	0
34819	0	0	244	244	243	0	0	203	201	31	0
34819	0	0	245	246	246	0	0	203	201	31	0
34819	0	0	250	250	249	0	0	203	201	31	0
34819	0	0	257	257	257	0	0	204	201	31	0
34819	0	0	255	256	254	0	0	204	201	31	0
34819	0	0	252	253	0	0	0	204	201	31	0
34883	0	0	258	259	0	0	0	204	201	31	0
34819	0	0	260	261	261	0	0	204	201	31	0
34819	0	0	262	263	0	0	0	204	201	31	0
34883	0	0	264	0	0	0	0	204	201	31	0
34819	0	0	269	269	268	0	0	205	201	31	0
34819	0	0	270	0	0	0	0	205	201	31	0
34819	0	0	272	0	0	0	0	205	201	31	0
34819	0	0	274	275	273	0	0	205	201	31	0
34883	0	0	276	0	0	0	0	205	201	31	0
0	0	0	13	0	0	0	0	0	0	0	0
0	0	0	13	0	0	0	0	0	0	0	0
34819	0	0	288	0	0	0	0	206	201	31	0
34819	0	0	289	290	0	0	0	206	201	31	0
34819	0	0	291	292	292	0	0	206	201	31	0
34883	0	0	293	0	0	0	0	206	201	31	0
34819	0	0	430	431	0	0	0	206	201	31	0
34819	0	0	433	434	432	0	0	206	201	31	0
34819	0	0	435	0	0	0	0	206	201	31	0
34883	0	0	436	0	0	0	0	206	201	31	0
34819	0	0	439	0	0	0	0	207	201	31	0
34819	0	0	440	441	441	442	442	207	201	31	0
34819	0	0	443	443	0	0	0	207	201	31	0
34819	0	0	445	445	444	0	0	207	201	31	0
34819	0	0	446	0	0	0	0	207	201	31	0
34819	0	0	447	0	0	0	0	207	201	31	0
34819	0	0	448	448	0	0	0	207	201	31	0
34883	0	0	449	0	0	0	0	207	201	31	0
0	0	0	13	0	0	0	0	0	0	0	0
0	0	0	13	0	0	0	0	0	0	0	0
34819	0	0	279	280	280	0	0	205	201	31	0
34819	0	0	281	0	0	0	0	205	201	31	0
34819	0	0	282	282	0	0	0	205	201	31	0
34819	0	0	283	284	284	0	0	205	201	31	0
34883	0	0	285	0	0	0	0	205	201	31	0
0	0	0	13	0	0	0	0	0	0	0	0
0	0	0	13	0	0	0	0	0	0	0	0
0	0	0	13	0	0	0	0	0	0	0	0
0	0	0	13	0	0	0	0	0	0	0	0
0	0	0	13	0	0	0	0	0	0	0	0
0	0	0	13	0	0	0	0	0	0	0	0
0	0	0	13	0	0	0	0	0	0	0	0
0	0	0	13	0	0	0	0	0	0	0	0
0	0	0	13	0	0	0	0	0	0	0	0
0	0	0	13	0	0	0	0	0	0	0	0
0	0	0	13	0	0	0	0	0	0	0	0
0	0	0	13	0	0	0	0	0	0	0	0
0	0	0	13	0	0	0	0	0	0	0	0
4099	0	0	301	0	0	0	0	204	111	31	19
20483	0	0	309	305	306	0	0	204	111	31	19
0	0	0	13	0	0	0	0	0	0	0	0
4099	0	0	310	311	0	0	0	204	111	31	23
4099	0	0	312	313	0	0	0	204	111	31	23
20483	0	0	314	315	316	0	0	204	111	31	23
4099	0	0	318	317	317	0	0	205	111	31	27
4099	0	0	319	319	0	0	0	205	111	31	27
20483	0	0	320	0	0	0	0	205	111	31	27
4099	0	0	321	0	0	0	0	205	111	31	31
4099	0	0	307	308	0	0	0	205	111	31	31
20483	0	0	331	332	0	0	0	205	111	31	31
4099	0	0	333	334	334	334	334	206	111	31	35
20483	0	0	337	338	339	0	0	206	111	31	35
0	0	0	13	0	0	0	0	0	0	0	0
4099	0	0	329	330	330	0	0	206	111	31	41
20483	0	0	324	323	322	326	325	206	111	31	41
0	0	0	13	0	0	0	0	0	0	0	0
4099	0	0	340	0	0	0	0	207	111	31	46
4099	0	0	341	342	343	344	0	207	111	31	46
20483	0	0	345	0	0	0	0	207	111	31	46
0	0	0	13	0	0	0	0	0	0	0	0
0	0	0	78	0	0	0	0	0	0	0	38
0	0	0	149	149	149	0	0	0	0	0	38
0	0	0	149	149	78	0	0	0	0	0	38
0	0	0	7	7	0	0	0	0	0	0	38
0	0	0	78	78	0	0	0	0	0	0	38
0	0	0	7	7	7	0	0	0	0	0	38
0	0	0	149	149	149	149	0	0	0	0	38
0	0	0	146	0	0	0	0	0	0	0	38
0	0	0	78	7	7	0	0	0	0	0	38
0	0	0	146	146	0	0	0	0	0	0	38
0	0	0	7	7	7	7	0	0	0	0	38
0	0	0	149	78	7	0	0	0	0	0	38
0	0	0	149	149	146	0	0	0	0	0	38
0	0	0	149	149	149	149	149	0	0	0	38
0	0	0	45	45	0	0	0	0	0	0	38
0	0	0	159	0	0	0	0	0	0	0	38
0	0	0	149	45	45	0	0	0	0	0	38
0	0	0	7	159	0	0	0	0	0	0	38
0	0	0	78	45	45	0	0	0	0	0	38
0	0	0	146	146	159	0	0	0	0	0	38
0	0	0	78	7	146	0	0	0	0	0	38
0	0	0	45	159	0	0	0	0	0	0	38
0	0	0	122	0	0	0	0	0	0	0	38
0	0	0	25	25	0	0	0	0	0	0	38
0	0	0	122	122	0	0	0	0	0	0	38
0	0	0	146	25	0	0	0	0	0	0	38
0	0	0	149	149	122	0	0	0	0	0	38
0	0	0	7	7	25	25	0	0	0	0	38
0	0	0	146	146	146	45	0	0	0	0	38
0	0	0	159	122	25	25	0	0	0	0	38
0	0	0	163	163	0	0	0	0	0	0	38
0	0	0	159	163	163	0	0	0	0	0	38
0	0	0	146	45	122	0	0	0	0	0	38
0	0	0	193	0	0	0	0	0	0	0	38
0	0	0	78	25	163	0	0	0	0	0	38
0	0	0	193	193	0	0	0	0	0	0	38
0	0	0	159	159	0	0	0	0	0	0	38
0	0	0	122	193	0	0	0	0	0	0	38
0	0	0	45	45	163	163	0	0	0	0	38
0	0	0	159	193	0	0	0	0	0	0	38
0	0	0	25	45	122	0	0	0	0	0	38
0	0	0	146	45	25	0	0	0	0	0	38
0	0	0	159	122	0	0	0	0	0	0	38
0	0	0	163	163	163	163	0	0	0	0	38
0	0	0	129	0	0	0	0	0	0	0	39
0	0	0	155	155	0	0	0	0	0	0	39
0	0	0	129	129	0	0	0	0	0	0	39
0	0	0	146	146	25	25	0	0	0	0	39
0	0	0	122	129	0	0	0	0	0	0	39
0	0	0	155	155	155	0	0	0	0	0	39
0	0	0	193	129	0	0	0	0	0	0	39
0	0	0	25	122	155	0	0	0	0	0	39
0	0	0	190	0	0	0	0	0	0	0	39
0	0	0	159	155	155	0	0	0	0	0	39
0	0	0	190	190	0	0	0	0	0	0	39
0	0	0	155	155	129	0	0	0	0	0	39
0	0	0	7	163	0	0	0	0	0	0	39
0	0	0	78	146	122	0	0	0	0	0	39
0	0	0	190	193	0	0	0	0	0	0	39
0	0	0	45	159	0	0	0	0	0	0	39
0	0	0	25	190	190	0	0	0	0	0	39
0	0	0	159	163	155	0	0	0	0	0	39
0	0	0	193	190	190	0	0	0	0	0	39
0	0	0	25	25	25	25	0	0	0	0	39
0	0	0	109	0	0	0	0	0	0	0	40
0	0	0	11	11	0	0	0	0	0	0	40
0	0	0	109	109	0	0	0	0	0	0	40
0	0	0	149	193	129	0	0	0	0	0	40
0	0	0	11	11	11	0	0	0	0	0	40
0	0	0	129	109	0	0	0	0	0	0	40
0	0	0	7	11	0	0	0	0	0	0	40
0	0	0	25	109	109	0	0	0	0	0	40
0	0	0	197	0	0	0	0	0	0	0	40
0	0	0	159	11	11	0	0	0	0	0	40
0	0	0	146	146	197	0	0	0	0	0	40
0	0	0	193	109	0	0	0	0	0	0	40
0	0	0	7	7	163	190	0	0	0	0	40
0	0	0	129	129	197	0	0	0	0	0	40
0	0	0	149	149	149	11	11	0	0	0	40
0	0	0	25	129	109	0	0	0	0	0	40
0	0	0	190	193	197	0	0	0	0	0	40
0	0	0	190	155	109	0	0	0	0	0	40
0	0	0	197	197	197	197	0	0	0	0	40
0	0	0	45	122	129	0	0	0	0	0	40
0	0	0	13	0	0	0	0	0	0	0	40
0	0	0	45	45	190	190	190	0	0	0	40
0	0	0	163	163	163	163	163	0	0	0	40
0	0	0	109	197	197	0	0	0	0	0	40
0	0	0	437	0	0	0	0	0	0	0	41
0	0	0	438	0	0	0	0	0	0	0	41
0	0	0	215	0	0	0	0	0	0	0	38
0	0	0	149	149	215	0	0	0	0	0	38
0	0	0	149	149	149	215	215	0	0	0	38
0	0	0	215	215	163	163	0	0	0	0	39
0	0	0	215	215	215	0	0	0	0	0	38
0	0	0	13	0	0	0	0	0	0	0	38
0	0	0	215	78	0	0	0	0	0	0	38
0	0	0	215	163	163	0	0	0	0	0	39
0	0	0	215	45	0	0	0	0	0	0	39
0	0	0	25	25	215	0	0	0	0	0	40
0	0	0	13	0	0	0	0	0	0	0	0
0	0	0	13	0	0	0	0	0	0	0	0
0	0	0	13	0	0	0	0	0	0	0	0
0	0	0	13	0	0	0	0	0	0	0	0
0	0	0	132	132	140	0	0	0	0	0	42
0	0	0	96	96	0	0	0	0	0	0	42
0	0	0	140	140	140	0	0	0	0	0	42
0	0	0	132	96	96	0	0	0	0	0	42
0	0	0	123	0	0	0	0	0	0	0	42
0	0	0	132	140	96	0	0	0	0	0	42
0	0	0	123	123	0	0	0	0	0	0	42
0	0	0	132	132	96	123	0	0	0	0	42
0	0	0	96	96	96	0	0	0	0	0	42
0	0	0	140	123	0	0	0	0	0	0	42
0	0	0	132	132	132	132	0	0	0	0	42
0	0	0	160	0	0	0	0	0	0	0	42
0	0	0	92	92	0	0	0	0	0	0	42
0	0	0	160	160	0	0	0	0	0	0	42
0	0	0	92	92	140	0	0	0	0	0	42
0	0	0	160	160	132	0	0	0	0	0	42
0	0	0	92	92	96	96	0	0	0	0	42
0	0	0	160	132	140	0	0	0	0	0	42
0	0	0	123	92	92	0	0	0	0	0	42
0	0	0	127	127	0	0	0	0	0	0	42
0	0	0	173	0	0	0	0	0	0	0	42
0	0	0	127	127	127	0	0	0	0	0	42
0	0	0	173	173	0	0	0	0	0	0	42
0	0	0	127	123	0	0	0	0	0	0	42
0	0	0	173	160	140	0	0	0	0	0	42
0	0	0	92	92	127	127	0	0	0	0	42
0	0	0	173	173	132	0	0	0	0	0	42
0	0	0	160	160	127	0	0	0	0	0	42
0	0	0	173	173	92	0	0	0	0	0	42
0	0	0	127	127	173	0	0	0	0	0	42
0	0	0	200	200	164	0	0	0	0	0	43
0	0	0	79	0	0	0	0	0	0	0	43
0	0	0	200	164	173	0	0	0	0	0	43
0	0	0	79	79	0	0	0	0	0	0	43
0	0	0	164	160	200	0	0	0	0	0	43
0	0	0	79	92	127	0	0	0	0	0	43
0	0	0	173	173	200	200	0	0	0	0	43
0	0	0	79	164	0	0	0	0	0	0	43
0	0	0	55	0	0	0	0	0	0	0	43
0	0	0	79	79	200	200	0	0	0	0	43
0	0	0	164	164	164	0	0	0	0	0	43
0	0	0	55	140	123	0	0	0	0	0	43
0	0	0	164	92	96	0	0	0	0	0	43
0	0	0	79	79	55	0	0	0	0	0	43
0	0	0	200	200	200	200	0	0	0	0	43
0	0	0	38	38	0	0	0	0	0	0	43
0	0	0	62	0	0	0	0	0	0	0	43
0	0	0	38	38	38	0	0	0	0	0	43
0	0	0	62	62	0	0	0	0	0	0	43
0	0	0	79	38	38	0	0	0	0	0	43
0	0	0	62	62	55	0	0	0	0	0	43
0	0	0	38	164	200	0	0	0	0	0	43
0	0	0	140	140	38	38	38	0	0	0	43
0	0	0	79	62	0	0	0	0	0	0	43
0	0	0	160	160	0	0	0	0	0	0	43
0	0	0	13	0	0	0	0	0	0	0	43
0	0	0	62	96	200	0	0	0	0	0	43
0	0	0	13	0	0	0	0	0	0	0	43
0	0	0	13	0	0	0	0	0	0	0	43
0	0	0	13	0	0	0	0	0	0	0	0
0	0	0	13	0	0	0	0	0	0	0	0
0	0	0	214	0	0	0	0	0	0	0	28
0	0	0	183	183	214	0	0	0	0	0	28
0	0	0	183	183	183	214	214	0	0	0	28
0	0	0	214	214	214	0	0	0	0	0	28
0	0	0	214	145	145	0	0	0	0	0	28
0	0	0	214	171	0	0	0	0	0	0	29
0	0	0	214	162	162	0	0	0	0	0	30
0	0	0	13	0	0	0	0	0	0	0	28
0	0	0	13	0	0	0	0	0	0	0	28
0	0	0	147	147	0	0	0	0	0	0	44
0	0	0	191	191	0	0	0	0	0	0	44
0	0	0	194	0	0	0	0	0	0	0	44
0	0	0	147	147	147	0	0	0	0	0	44
0	0	0	157	157	0	0	0	0	0	0	44
0	0	0	194	194	0	0	0	0	0	0	44
0	0	0	191	191	191	0	0	0	0	0	44
0	0	0	157	157	200	0	0	0	0	0	44
0	0	0	198	198	0	0	0	0	0	0	44
0	0	0	147	147	191	191	0	0	0	0	44
0	0	0	198	198	198	0	0	0	0	0	44
0	0	0	157	194	0	0	0	0	0	0	44
0	0	0	194	55	0	0	0	0	0	0	44
0	0	0	157	157	92	0	0	0	0	0	44
0	0	0	198	198	191	191	0	0	0	0	44
0	0	0	13	0	0	0	0	0	0	0	44
0	0	0	157	191	62	0	0	0	0	0	44
0	0	0	13	0	0	0	0	0	0	0	44
0	0	0	13	0	0	0	0	0	0	0	44
0	0	0	13	0	0	0	0	0	0	0	44
0	0	0	13	0	0	0	0	0	0	0	0
0	0	0	172	0	0	0	0	0	0	0	32
0	0	0	166	166	166	0	0	0	0	0	32
0	0	0	172	172	0	0	0	0	0	0	32
0	0	0	166	166	172	0	0	0	0	0	32
0	0	0	72	72	0	0	0	0	0	0	32
0	0	0	72	72	72	0	0	0	0	0	32
0	0	0	166	166	166	166	0	0	0	0	32
0	0	0	75	0	0	0	0	0	0	0	32
0	0	0	72	72	172	0	0	0	0	0	32
0	0	0	75	75	0	0	0	0	0	0	32
0	0	0	172	172	172	0	0	0	0	0	32
0	0	0	166	72	172	0	0	0	0	0	32
0	0	0	75	166	166	0	0	0	0	0	32
0	0	0	112	0	0	0	0	0	0	0	32
0	0	0	172	75	0	0	0	0	0	0	32
0	0	0	166	166	112	0	0	0	0	0	32
0	0	0	72	72	75	0	0	0	0	0	32
0	0	0	112	112	0	0	0	0	0	0	32
0	0	0	166	166	75	75	0	0	0	0	32
0	0	0	181	181	0	0	0	0	0	0	33
0	0	0	112	112	166	0	0	0	0	0	33
0	0	0	166	166	181	0	0	0	0	0	33
0	0	0	112	75	0	0	0	0	0	0	33
0	0	0	181	72	0	0	0	0	0	0	33
0	0	0	166	181	181	181	0	0	0	0	33
0	0	0	89	89	0	0	0	0	0	0	33
0	0	0	166	166	166	166	166	0	0	0	33
0	0	0	89	89	89	0	0	0	0	0	33
0	0	0	112	181	0	0	0	0	0	0	33
0	0	0	89	89	172	112	0	0	0	0	33
0	0	0	181	89	0	0	0	0	0	0	33
0	0	0	72	112	0	0	0	0	0	0	33
0	0	0	28	28	0	0	0	0	0	0	33
0	0	0	166	166	181	181	0	0	0	0	33
0	0	0	28	28	28	0	0	0	0	0	33
0	0	0	112	89	89	0	0	0	0	0	33
0	0	0	106	0	0	0	0	0	0	0	33
0	0	0	75	75	28	0	0	0	0	0	33
0	0	0	106	166	0	0	0	0	0	0	33
0	0	0	172	75	89	0	0	0	0	0	33
0	0	0	89	89	89	89	0	0	0	0	33
0	0	0	72	72	28	0	0	0	0	0	33
0	0	0	181	89	89	0	0	0	0	0	33
0	0	0	91	91	0	0	0	0	0	0	34
0	0	0	181	106	106	0	0	0	0	0	34
0	0	0	91	91	91	0	0	0	0	0	34
0	0	0	181	181	28	0	0	0	0	0	34
0	0	0	91	89	89	89	0	0	0	0	34
0	0	0	106	106	0	0	0	0	0	0	34
0	0	0	72	72	28	0	0	0	0	0	34
0	0	0	75	91	91	0	0	0	0	0	34
0	0	0	58	0	0	0	0	0	0	0	34
0	0	0	91	89	106	0	0	0	0	0	34
0	0	0	58	58	0	0	0	0	0	0	34
0	0	0	112	72	0	0	0	0	0	0	34
0	0	0	58	181	181	0	0	0	0	0	34
0	0	0	75	166	166	166	0	0	0	0	34
0	0	0	58	58	181	0	0	0	0	0	34
0	0	0	61	0	0	0	0	0	0	0	34
0	0	0	58	58	28	0	0	0	0	0	34
0	0	0	61	61	0	0	0	0	0	0	34
0	0	0	106	91	91	0	0	0	0	0	34
0	0	0	172	172	61	0	0	0	0	0	34
0	0	0	58	75	0	0	0	0	0	0	34
0	0	0	112	61	0	0	0	0	0	0	34
0	0	0	181	58	61	0	0	0	0	0	34
0	0	0	91	28	106	0	0	0	0	0	34
0	0	0	13	0	0	0	0	0	0	0	34
0	0	0	13	0	0	0	0	0	0	0	34
0	0	0	13	0	0	0	0	0	0	0	34
0	0	0	13	0	0	0	0	0	0	0	34
0	0	0	294	0	0	0	0	0	0	0	35
0	0	0	295	0	0	0	0	0	0	0	35
0	0	0	209	0	0	0	0	0	0	0	32
0	0	0	166	166	209	0	0	0	0	0	32
