flags	race	level	maxhp	maxsp	params1	params2	params3	params4	params5	skill1	skill2	skill3	skill4	skill5	skill6	skill7	skill8	exp	money	itemId1	itemProb1	itemId2	itemProb2	itemId3	itemProb3	itemId4	itemProb4	eventitemEvent	eventitemId	eventitemProb	attackAttr	attackHit	attackPower
0	13	55	373	0	80	43	34	38	30	0	0	0	0	0	0	0	0	0	0	24858	0	0	0	0	0	0	0	0	0	0	1	90	20
0	13	50	400	80	28	34	33	33	29	14	24	44	34	798	800	804	802	1159	0	24859	25	24642	10	0	0	0	0	0	0	0	1	90	30
0	13	64	712	70	40	49	36	37	37	12	22	42	32	798	800	804	802	1801	0	24860	25	24641	10	0	0	0	0	0	0	0	1	90	30
0	13	71	924	120	44	51	41	42	45	15	25	45	35	799	801	805	803	2379	0	24861	25	24644	10	24648	10	0	0	0	0	0	1	90	30
0	13	55	373	0	80	43	34	38	30	0	0	0	0	0	0	0	0	0	0	24862	0	0	0	0	0	0	0	0	0	0	1	90	30
0	13	67	631	75	35	32	36	39	61	167	58	0	0	0	0	0	0	1653	0	24718	35	24649	5	24644	5	0	0	0	0	0	1	90	30
0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
512	1	7	250	30	1	1	3	99	99	0	0	0	0	0	0	0	0	294	0	24618	100	0	0	0	0	0	0	0	0	0	1	90	10
512	1	12	336	50	1	1	10	99	99	0	0	0	0	0	0	0	0	842	0	24619	100	0	0	0	0	0	0	0	0	0	1	90	10
512	1	27	500	70	1	1	20	99	99	0	0	0	0	0	0	0	0	3831	0	24620	100	0	0	0	0	0	0	0	0	0	1	90	10
512	1	42	700	100	1	1	25	99	99	182	215	0	0	0	0	0	0	8220	0	24621	100	0	0	0	0	0	0	0	0	0	1	90	10
512	1	58	290	130	1	1	35	99	99	0	0	0	0	0	0	0	0	14027	0	24622	100	0	0	0	0	0	0	0	0	0	1	90	10
512	1	70	342	200	1	1	49	99	99	0	0	0	0	0	0	0	0	18443	0	24623	100	0	0	0	0	0	0	0	0	0	1	90	10
512	1	5	100	0	1	1	1	99	99	0	0	0	0	0	0	0	0	500	0	0	0	0	0	0	0	0	0	0	0	0	1	90	10
512	1	19	420	60	1	1	15	99	99	0	0	0	0	0	0	0	0	2011	0	24619	100	0	0	0	0	0	0	0	0	0	1	90	10
512	1	35	600	80	1	1	25	99	99	182	0	0	0	0	0	0	0	6059	0	24620	100	0	0	0	0	0	0	0	0	0	1	90	10
512	1	49	620	120	1	1	30	99	99	182	216	0	0	0	0	0	0	10567	0	24621	100	0	0	0	0	0	0	0	0	0	1	90	10
512	1	64	380	150	1	1	15	99	99	0	0	0	0	0	0	0	0	16207	0	24622	100	0	0	0	0	0	0	0	0	0	1	90	10
0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
259	14	90	8000	999	99	99	66	99	66	866	739	834	820	815	822	821	0	175820	0	24599	100	0	0	0	0	0	0	0	0	0	2	100	40
32	2	1	75	999	1	1	1	1	1	739	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	1	60	10
256	10	5	218	300	4	5	5	5	3	20	23	110	0	0	0	0	0	120	0	0	0	0	0	0	0	0	0	0	0	0	0	90	10
256	8	7	390	300	11	4	8	5	4	125	0	0	0	0	0	0	0	711	0	0	0	0	0	0	0	0	0	0	0	0	1	90	15
256	2	5	140	120	4	6	5	4	3	10	155	89	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	90	10
256	8	9	422	300	12	9	10	7	4	126	33	180	30	125	0	0	0	1260	0	24609	100	0	0	0	0	0	0	0	0	0	1	90	20
32768	12	14	870	70	14	5	12	10	17	126	125	128	211	0	0	0	0	281	0	24844	80	24637	20	0	0	0	0	0	0	0	1	90	20
32768	12	16	940	100	17	12	13	12	11	126	128	41	43	819	0	0	0	510	0	24848	80	24637	20	0	0	0	0	0	0	0	1	90	20
256	10	12	677	999	11	13	10	12	6	11	13	110	798	738	792	0	0	1970	0	0	0	0	0	0	0	0	0	0	0	0	0	90	20
256	4	11	384	999	7	9	9	10	3	40	43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	90	20
256	4	17	1090	999	10	20	16	12	9	798	800	802	804	739	0	0	0	4500	0	24637	100	0	0	0	0	0	0	0	0	0	2	90	20
256	6	18	1032	999	10	10	9	5	7	128	57	60	739	0	0	0	0	6468	0	0	0	0	0	0	0	0	0	0	0	0	1	90	10
256	7	17	240	999	6	9	10	7	8	140	155	95	91	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	90	20
256	5	23	1400	999	25	18	24	17	8	144	739	797	0	0	0	0	0	7735	0	24651	100	0	0	0	0	0	0	0	0	0	2	90	30
32768	7	24	1000	240	12	21	19	18	20	87	88	101	196	11	14	798	0	1132	0	24783	50	24651	50	0	0	0	0	0	0	0	1	90	20
32768	8	21	920	180	24	4	20	16	18	126	128	180	210	794	885	0	0	838	0	24791	50	24640	50	0	0	0	0	0	0	0	1	90	40
0	3	9	100	100	5	5	5	5	5	56	59	180	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	1	90	40
0	2	9	100	100	5	5	5	5	5	20	23	91	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	1	90	40
0	9	9	100	100	5	5	5	5	5	10	13	20	23	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	1	90	40
0	2	9	100	100	5	5	5	5	5	40	43	85	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	90	40
32	2	2	37	100	2	3	2	2	2	20	739	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	1	60	5
32	3	2	72	100	2	5	3	2	3	10	191	739	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	1	60	5
32	3	2	70	100	3	2	4	2	2	10	739	0	0	0	0	0	0	29	0	24708	100	0	0	0	0	0	0	0	0	0	1	60	5
256	2	14	640	999	8	15	11	11	7	40	41	43	30	31	33	0	0	1200	0	24649	100	0	0	0	0	0	0	0	0	0	1	90	10
256	2	13	320	999	6	11	10	7	14	10	812	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	90	10
256	4	20	950	999	19	20	15	12	12	739	815	813	814	0	0	0	0	7000	0	0	0	0	0	0	0	0	0	0	0	0	1	90	30
256	12	19	450	999	26	8	18	16	3	739	794	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	90	30
32768	8	28	1250	160	21	19	23	17	20	126	129	21	24	794	818	0	0	1596	0	24795	50	24651	50	0	0	0	0	0	0	0	1	90	30
32768	13	32	2100	150	30	10	10	21	25	127	129	95	205	195	794	0	0	2114	0	24855	50	24651	50	0	0	0	0	0	0	0	1	90	30
256	11	14	690	999	18	10	12	12	2	814	794	90	211	0	0	0	0	2970	0	0	0	0	0	0	0	0	0	0	0	0	1	90	30
256	6	13	370	999	14	12	11	9	2	73	808	796	141	139	0	0	0	0	0	24645	100	0	0	0	0	0	0	0	0	0	1	90	30
289	5	20	250	100	10	10	10	5	10	126	834	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	100	70
256	13	32	1454	999	24	11	25	19	5	129	739	794	795	0	0	0	0	17051	0	24660	100	0	0	0	0	0	0	0	0	0	1	90	30
256	3	31	696	999	10	21	19	21	12	56	59	180	181	738	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	90	10
256	10	29	1200	999	12	30	24	22	17	799	801	803	805	739	0	0	0	14952	0	0	0	0	0	0	0	0	0	0	0	0	1	90	20
256	9	28	815	999	10	26	21	21	15	799	801	739	0	0	0	0	0	0	0	24670	100	0	0	0	0	0	0	0	0	0	1	90	30
256	9	28	815	999	10	26	21	21	15	803	805	739	0	0	0	0	0	0	0	20513	100	0	0	0	0	0	0	0	0	0	1	90	30
256	11	28	924	999	17	19	20	17	20	792	798	739	0	0	0	0	0	4652	0	0	0	0	0	0	0	0	0	0	0	0	0	90	30
256	7	33	1392	999	19	27	21	24	24	802	800	739	818	0	0	0	0	9075	0	24663	100	0	0	0	0	0	0	0	0	0	2	90	30
256	7	33	1488	999	24	19	24	24	27	796	813	739	0	0	0	0	0	9075	0	0	0	0	0	0	0	0	0	0	0	0	2	90	30
256	2	35	1390	999	15	30	24	22	34	812	820	798	739	0	0	0	0	21000	0	0	0	0	0	0	0	0	0	0	0	0	1	90	30
256	2	33	900	999	15	26	22	25	26	800	180	0	0	0	0	0	0	0	0	24651	100	0	0	0	0	0	0	0	0	0	1	80	20
256	3	37	1530	999	21	28	28	22	44	808	739	816	820	0	0	0	0	25909	0	24671	100	0	0	0	0	0	0	0	0	0	1	90	40
256	3	36	1045	999	18	27	24	24	21	180	181	182	802	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	90	40
256	6	40	1970	999	25	32	30	26	99	44	819	820	739	753	755	805	0	27272	0	24666	100	0	0	0	0	0	0	0	0	0	1	90	40
32768	5	36	1500	220	26	22	25	24	27	142	129	144	41	44	188	796	819	2525	0	24760	50	24651	50	0	0	0	0	0	0	0	2	90	20
32768	4	40	1670	280	22	39	17	26	50	65	102	100	93	94	72	71	74	3144	0	24751	50	24651	30	24646	20	0	0	0	0	0	1	90	10
32	2	2	80	100	2	3	3	2	2	20	739	0	0	0	0	0	0	110	0	0	0	0	0	0	0	0	0	0	0	0	1	60	5
256	4	42	1105	999	25	22	31	32	24	739	0	0	0	0	0	0	0	15174	0	0	0	0	0	0	0	0	0	0	0	0	2	90	40
256	11	39	1213	999	32	20	26	29	25	739	792	816	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	90	40
256	8	42	1550	999	40	15	88	25	23	796	739	0	0	0	0	0	0	18588	0	24658	100	0	0	0	0	0	0	0	0	0	2	90	40
256	4	40	766	999	23	33	28	28	24	798	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	90	20
256	2	43	1638	999	22	25	36	30	44	821	739	753	755	0	0	0	0	21460	0	24639	100	0	0	0	0	0	0	0	0	0	0	90	20
256	13	44	2150	999	99	20	31	29	23	739	753	755	0	0	0	0	0	24951	0	24661	100	0	0	0	0	0	0	0	0	0	1	90	60
256	2	42	1550	999	21	32	27	32	33	738	812	814	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	90	20
256	2	42	1550	999	21	32	27	32	33	738	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	90	20
256	5	47	1995	999	37	45	40	33	30	739	798	800	802	804	0	0	0	34058	0	20515	100	0	0	0	0	0	0	0	0	0	2	90	20
32768	12	44	1897	150	36	24	38	28	26	112	120	114	205	760	792	739	0	3425	0	24839	50	24639	50	0	0	0	0	0	0	0	0	90	40
32768	9	47	1111	240	40	35	99	26	29	121	42	32	44	34	195	804	802	3938	0	24811	50	24652	50	0	0	0	0	0	0	0	0	90	40
256	6	49	1838	999	30	40	35	28	31	804	802	739	0	0	0	0	0	30873	0	24664	100	0	0	0	0	0	0	0	0	0	1	90	30
256	3	47	1225	999	22	30	31	30	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	90	30
256	8	50	2066	999	38	27	37	34	15	793	739	0	0	0	0	0	0	34811	0	0	0	0	0	0	0	0	0	0	0	0	1	90	30
256	5	52	1835	999	27	37	35	36	34	805	809	738	755	0	0	0	0	19495	0	24652	100	0	0	0	0	0	0	0	0	0	2	90	30
256	9	54	1578	999	37	32	38	35	34	792	739	0	0	0	0	0	0	31188	0	0	0	0	0	0	0	0	0	0	0	0	0	90	30
256	7	52	951	999	25	30	33	36	39	798	820	738	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	90	30
256	12	55	2600	999	42	29	41	36	39	794	834	739	752	754	0	0	0	49900	0	24667	100	0	0	0	0	0	0	0	0	0	1	90	30
32768	8	51	1771	300	36	54	48	30	25	142	144	12	14	200	206	798	799	4403	0	24800	50	24652	50	0	0	0	0	0	0	0	2	90	50
32768	3	54	1339	160	28	41	38	35	31	223	115	42	44	805	804	819	820	4964	0	24741	50	24652	30	24642	20	0	0	0	0	0	1	90	50
256	6	58	1950	999	39	55	42	38	30	32	35	115	206	182	739	802	803	44559	0	0	0	0	0	0	0	0	0	0	0	0	0	90	30
256	9	59	1200	999	42	42	99	33	37	800	792	818	820	739	0	0	0	52042	0	24662	100	0	0	0	0	0	0	0	0	0	0	90	30
256	9	58	1119	999	45	31	41	39	71	804	819	820	738	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	90	30
256	8	60	2003	999	51	34	43	41	31	145	146	148	205	185	739	796	0	59186	0	24659	100	0	0	0	0	0	0	0	0	0	2	90	30
256	10	58	1001	999	33	43	37	36	34	12	15	72	75	196	185	798	808	0	0	0	0	0	0	0	0	0	0	0	0	0	1	90	30
256	10	63	2397	999	39	65	43	39	45	58	61	821	755	806	807	739	0	68089	0	20517	100	0	0	0	0	0	0	0	0	0	1	90	30
32768	11	60	1777	280	33	30	42	42	99	65	100	93	90	95	121	114	820	5845	0	24832	50	24652	50	0	0	0	0	0	0	0	1	90	30
32768	13	63	2639	100	51	20	15	45	48	132	127	115	130	103	738	793	795	6470	0	24856	50	24652	35	24641	15	0	0	0	0	0	1	90	30
32	2	4	100	300	2	2	2	2	2	20	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	1	90	20
32	3	4	100	300	2	5	4	2	2	10	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	1	90	20
0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	2	1	100	30	1	1	1	1	1	10	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	60	10
256	2	33	1685	999	18	30	26	25	5	739	798	800	802	804	863	0	0	1377	0	24707	100	0	0	0	0	0	0	0	0	0	1	90	20
256	3	25	1080	999	12	32	24	23	10	739	799	801	803	805	0	0	0	0	0	24727	100	0	0	0	0	0	0	0	0	0	1	90	20
256	8	25	1215	999	30	15	25	22	13	141	142	211	205	739	0	0	0	0	0	24801	100	0	0	0	0	0	0	0	0	0	2	90	20
256	7	23	283	999	12	21	20	20	12	11	160	738	0	0	0	0	0	0	0	24780	100	0	0	0	0	0	0	0	0	0	2	90	20
256	2	34	420	999	27	35	29	20	22	739	755	0	0	0	0	0	0	0	0	24727	100	0	0	0	0	0	0	0	0	0	1	90	20
256	3	33	957	999	23	25	24	23	5	739	0	0	0	0	0	0	0	0	0	24733	100	0	0	0	0	0	0	0	0	0	1	90	20
0	5	55	9999	999	30	60	10	35	1	65	72	75	196	809	822	739	0	1556	0	24763	100	0	0	0	0	0	0	0	0	0	2	90	30
0	5	55	9999	999	30	60	10	35	1	51	58	61	185	807	821	739	0	1556	0	24766	100	0	0	0	0	0	0	0	0	0	2	90	30
256	8	34	420	999	32	29	31	21	18	796	818	739	0	0	0	0	0	3214	0	24798	100	0	0	0	0	0	0	0	0	0	2	90	30
256	11	40	1492	999	37	40	38	28	2	798	739	0	0	0	0	0	0	1252	0	24827	100	0	0	0	0	0	0	0	0	0	1	90	50
256	3	39	620	999	28	36	32	24	19	802	0	0	0	0	0	0	0	0	0	24731	100	0	0	0	0	0	0	0	0	0	1	90	30
256	11	40	1492	999	40	37	40	30	2	814	739	0	0	0	0	0	0	1878	0	24828	100	0	0	0	0	0	0	0	0	0	1	90	50
256	3	39	620	999	28	36	32	24	19	800	0	0	0	0	0	0	0	0	0	24737	100	0	0	0	0	0	0	0	0	0	1	90	30
256	11	41	1600	999	45	45	40	30	2	798	814	739	833	0	0	0	0	3131	0	24830	100	0	0	0	0	0	0	0	0	0	1	90	50
256	3	39	620	999	28	36	32	24	19	802	0	0	0	0	0	0	0	0	0	24731	100	0	0	0	0	0	0	0	0	0	1	90	30
256	3	39	620	999	28	36	32	24	19	800	0	0	0	0	0	0	0	0	0	24737	100	0	0	0	0	0	0	0	0	0	1	90	30
256	7	47	1200	999	20	36	30	32	35	799	812	863	0	0	0	0	0	0	0	24784	100	0	0	0	0	0	0	0	0	0	1	90	30
256	6	48	1408	999	23	38	39	29	30	807	739	0	0	0	0	0	0	1615	0	24772	100	0	0	0	0	0	0	0	0	0	1	90	30
256	7	48	1300	999	30	40	35	33	25	803	796	813	820	739	0	0	0	1211	0	24790	100	0	0	0	0	0	0	0	0	0	2	90	30
256	3	48	2215	999	28	45	30	35	27	865	866	739	863	0	0	0	0	4038	0	24742	100	0	0	0	0	0	0	0	0	0	1	90	30
258	13	55	2190	999	43	30	39	36	38	799	794	820	817	739	0	0	0	2073	0	24853	100	0	0	0	0	0	0	0	0	0	1	90	30
256	2	70	3500	999	60	55	50	50	45	795	739	833	863	0	0	0	0	9900	0	24672	100	0	0	0	0	0	0	0	0	0	1	90	30
256	2	69	1980	999	60	28	47	43	40	795	738	0	0	0	0	0	0	0	0	24722	100	0	0	0	0	0	0	0	0	0	1	90	50
256	2	69	2140	999	39	55	46	43	40	866	818	819	738	0	0	0	0	0	0	24721	100	0	0	0	0	0	0	0	0	0	1	90	50
256	2	69	1800	999	30	43	45	46	52	820	815	814	813	738	841	0	0	0	0	24720	100	0	0	0	0	0	0	0	0	0	1	90	30
256	2	69	1470	999	35	37	43	48	38	738	0	0	0	0	0	0	0	0	0	24719	100	0	0	0	0	0	0	0	0	0	1	90	50
256	3	64	1736	999	31	54	45	38	47	820	814	815	817	739	0	0	0	0	0	24754	100	0	0	0	0	0	0	0	0	0	1	90	30
256	12	63	1596	999	55	30	39	42	28	794	739	0	0	0	0	0	0	0	0	24849	100	0	0	0	0	0	0	0	0	0	1	90	30
256	3	70	2700	999	36	60	45	46	48	806	821	739	0	0	0	0	0	4243	0	0	0	0	0	0	0	0	0	0	0	0	1	90	30
256	10	69	1200	999	40	55	47	42	43	822	0	0	0	0	0	0	0	0	0	24820	100	0	0	0	0	0	0	0	0	0	1	90	30
256	5	55	1930	999	42	34	41	38	31	796	739	0	0	0	0	0	0	2594	0	24667	100	0	0	0	0	0	0	0	0	0	2	90	30
256	4	55	1690	999	31	47	37	35	27	865	739	0	0	0	0	0	0	2596	0	24750	100	0	0	0	0	0	0	0	0	0	1	90	30
256	7	64	2075	999	38	55	39	42	37	799	807	812	813	739	753	755	0	3729	0	24786	100	0	0	0	0	0	0	0	0	0	1	90	30
256	13	62	1000	999	34	48	99	40	29	808	833	0	0	0	0	0	0	0	0	24718	100	0	0	0	0	0	0	0	0	0	1	90	30
256	12	40	800	999	65	43	45	40	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	90	30
256	9	64	3000	999	46	60	45	43	36	866	863	820	818	819	739	0	0	2175	0	24809	100	0	0	0	0	0	0	0	0	0	1	90	30
256	9	62	800	999	40	50	35	37	28	799	801	818	738	0	0	0	0	2175	0	24807	100	0	0	0	0	0	0	0	0	0	1	90	30
256	9	62	1000	999	40	50	37	35	34	805	803	819	738	0	0	0	0	2175	0	24808	100	0	0	0	0	0	0	0	0	0	1	90	30
256	9	63	1800	999	50	55	41	40	32	807	809	739	0	0	0	0	0	2175	0	24665	100	0	0	0	0	0	0	0	0	0	1	90	30
256	8	80	4320	999	58	55	59	46	41	739	833	797	0	0	0	0	0	3619	0	24668	100	0	0	0	0	0	0	0	0	0	2	90	80
256	12	80	3600	999	64	55	51	48	47	792	834	739	0	0	0	0	0	1357	0	24669	100	0	0	0	0	0	0	0	0	0	0	90	50
256	12	79	2700	999	60	51	48	45	51	792	816	820	822	834	0	0	0	1357	0	24841	100	0	0	0	0	0	0	0	0	0	0	90	50
256	12	79	2620	999	55	62	46	43	45	792	801	805	820	819	818	834	0	1357	0	24840	100	0	0	0	0	0	0	0	0	0	0	90	50
256	12	79	2400	999	58	48	45	50	42	792	834	841	0	0	0	0	0	1357	0	24839	100	0	0	0	0	0	0	0	0	0	0	90	50
256	12	81	5000	999	80	80	65	50	50	786	866	820	833	834	739	863	865	9049	0	24673	100	0	0	0	0	0	0	0	0	0	1	90	80
0	5	56	9999	999	40	45	30	32	2	65	72	75	822	739	200	201	809	0	0	24763	100	0	0	0	0	0	0	0	0	0	2	90	30
0	5	56	9999	999	40	45	30	32	2	51	58	61	821	739	200	201	807	1739	0	24766	100	0	0	0	0	0	0	0	0	0	2	90	30
0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	1	10	100	999	8	9	10	7	5	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	100	20
263	11	56	2500	999	50	55	45	40	30	739	821	822	753	755	816	0	0	32343	0	0	0	0	0	0	0	0	0	0	0	0	2	100	150
263	10	56	2300	999	46	50	42	45	35	739	753	755	0	0	0	0	0	32343	0	0	0	0	0	0	0	0	0	0	0	0	3	100	60
335	13	63	2800	999	53	65	42	46	30	739	798	799	792	793	815	753	755	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	60
263	10	80	8000	999	70	75	60	50	55	739	865	753	755	740	0	0	0	132725	0	0	0	0	0	0	0	0	0	0	0	0	3	100	60
263	11	81	8000	999	70	85	60	55	70	739	866	864	755	821	822	863	820	136085	0	0	0	0	0	0	0	0	0	0	0	0	2	100	150
292	12	35	800	999	20	18	25	20	15	739	753	755	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	100	90
0	11	56	2200	999	50	55	45	40	30	739	753	755	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	100	40
0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
259	3	8	100	100	5	5	5	5	5	753	755	739	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	90	40
303	3	11	700	500	8	11	13	11	10	753	755	739	0	0	0	0	0	1500	0	20592	100	0	0	0	0	0	0	0	0	0	1	99	80
259	3	8	100	500	5	5	5	5	5	753	755	739	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	99	60
259	3	8	100	500	5	5	5	5	5	753	755	739	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	99	60
263	4	18	700	999	5	18	15	3	3	753	755	739	0	0	0	0	0	1931	0	20593	100	0	0	0	0	0	0	0	0	0	1	99	99
0	4	18	700	999	1	1	1	1	1	753	755	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	99	99
0	4	18	700	999	1	1	1	1	1	753	755	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	99	99
263	5	18	700	999	10	5	15	3	3	753	755	739	0	0	0	0	0	1931	0	20594	100	0	0	0	0	0	0	0	0	0	0	99	99
0	5	18	700	999	1	1	1	1	1	753	755	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	99	99
0	5	18	700	999	1	1	1	1	1	753	755	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	99	99
0	5	18	700	999	1	1	1	1	1	753	755	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	99	99
263	6	25	2200	999	20	25	15	10	50	816	739	870	753	755	834	885	0	12605	0	20595	100	0	0	0	0	0	0	0	0	0	1	99	99
263	7	26	4500	999	25	37	8	20	70	739	870	753	755	813	0	0	0	13655	0	20596	100	0	0	0	0	0	0	0	0	0	1	99	99
271	8	34	2100	999	15	5	17	10	15	753	755	739	0	0	0	0	0	11785	0	20597	100	0	0	0	0	0	0	0	0	0	1	99	99
271	9	34	900	999	2	25	12	15	35	753	755	739	0	0	0	0	0	11785	0	20598	100	0	0	0	0	0	0	0	0	0	2	99	99
271	23	34	3000	999	40	30	70	25	35	753	755	739	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	99	60
271	10	41	8000	999	55	90	25	10	30	753	755	739	0	0	0	0	0	34445	0	20599	100	0	0	0	0	0	0	0	0	0	1	99	100
263	11	48	2500	999	5	20	10	15	50	753	755	739	0	0	0	0	0	47385	0	20600	100	0	0	0	0	0	0	0	0	0	1	99	200
263	12	48	5500	999	25	5	42	5	6	753	755	739	0	0	0	0	0	0	0	20601	100	0	0	0	0	0	0	0	0	0	1	99	200
295	13	57	8000	999	27	25	23	20	15	753	755	739	812	817	0	0	0	67040	0	20602	100	0	0	0	0	0	0	0	0	0	1	99	200
259	13	55	800	999	10	60	20	15	15	818	753	755	739	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
259	13	55	800	999	10	60	20	15	15	753	755	739	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
259	13	55	800	999	10	60	20	15	15	753	755	739	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
259	13	55	800	999	10	60	20	15	15	819	753	755	739	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
