id	en	jp	cn	tw	ko	gr	es	fr	it
ITEMMATNAME_150	Shaman's Mark	巫術師の印	巫术师的印记	巫術師之印	무술사의 인장	Schamanenzeichen	Marca de chamán	Marque de Chaman	Marchio di uno Sciamano
ITEMMATNAME_151	Shaman Lord's Mark	大巫術師の印	大巫术师的印记	大巫術師之印	대무술사의 인장	Großschamanenzeichen	Marca de gran chamán	Marque du Gd chaman	Marchio noto Sciamano
ITEMMATNAME_152	Witch Doctor's Mark	祈祷師の印	祈祷师的印记	祈禱師之印	기도사의 인장	Hexendoktorzeichen	Marca de curandero	Marque du Sorcier	Marchio di un Guaritore
ITEMMATNAME_153	Witch's Mark	妖術師の印	妖术师的印记	妖術師之印	요술사의 인장	Hexenzeichen	Marca de bruja	Marque de Sorcière	Marchio Guaritrice
ITEMMATNAME_154	魔材名称154	魔材名称154				魔材名称154	魔材名称154	魔材名称154	魔材名称154
ITEMMATNAME_155	魔材名称155	魔材名称155				魔材名称155	魔材名称155	魔材名称155	魔材名称155
ITEMMATNAME_156	魔材名称156	魔材名称156				魔材名称156	魔材名称156	魔材名称156	魔材名称156
ITEMMATNAME_157	魔材名称157	魔材名称157				魔材名称157	魔材名称157	魔材名称157	魔材名称157
ITEMMATNAME_158	魔材名称158	魔材名称158				魔材名称158	魔材名称158	魔材名称158	魔材名称158
ITEMMATNAME_159	魔材名称159	魔材名称159				魔材名称159	魔材名称159	魔材名称159	魔材名称159
ITEMMATNAME_160	魔材名称160	魔材名称160				魔材名称160	魔材名称160	魔材名称160	魔材名称160
ITEMMATNAME_161	魔材名称161	魔材名称161				魔材名称161	魔材名称161	魔材名称161	魔材名称161
ITEMMATNAME_162	魔材名称162	魔材名称162				魔材名称162	魔材名称162	魔材名称162	魔材名称162
ITEMMATNAME_163	魔材名称163	魔材名称163				魔材名称163	魔材名称163	魔材名称163	魔材名称163
ITEMMATNAME_164	魔材名称164	魔材名称164				魔材名称164	魔材名称164	魔材名称164	魔材名称164
ITEMMATNAME_165	魔材名称165	魔材名称165				魔材名称165	魔材名称165	魔材名称165	魔材名称165
ITEMMATNAME_166	魔材名称166	魔材名称166				魔材名称166	魔材名称166	魔材名称166	魔材名称166
ITEMMATNAME_167	魔材名称167	魔材名称167				魔材名称167	魔材名称167	魔材名称167	魔材名称167
ITEMMATNAME_168	魔材名称168	魔材名称168				魔材名称168	魔材名称168	魔材名称168	魔材名称168
ITEMMATNAME_169	魔材名称169	魔材名称169				魔材名称169	魔材名称169	魔材名称169	魔材名称169
ITEMMATNAME_170	魔材名称170	魔材名称170				魔材名称170	魔材名称170	魔材名称170	魔材名称170
ITEMMATNAME_171	魔材名称171	魔材名称171				魔材名称171	魔材名称171	魔材名称171	魔材名称171
ITEMMATNAME_172	魔材名称172	魔材名称172				魔材名称172	魔材名称172	魔材名称172	魔材名称172
ITEMMATNAME_173	魔材名称173	魔材名称173				魔材名称173	魔材名称173	魔材名称173	魔材名称173
ITEMMATNAME_174	魔材名称174	魔材名称174				魔材名称174	魔材名称174	魔材名称174	魔材名称174
ITEMMATNAME_175	魔材名称175	魔材名称175				魔材名称175	魔材名称175	魔材名称175	魔材名称175
ITEMMATNAME_176	魔材名称176	魔材名称176				魔材名称176	魔材名称176	魔材名称176	魔材名称176
ITEMMATNAME_177	魔材名称177	魔材名称177				魔材名称177	魔材名称177	魔材名称177	魔材名称177
ITEMMATNAME_178	魔材名称178	魔材名称178				魔材名称178	魔材名称178	魔材名称178	魔材名称178
ITEMMATNAME_179	魔材名称179	魔材名称179				魔材名称179	魔材名称179	魔材名称179	魔材名称179
ITEMMATNAME_180	魔材名称180	魔材名称180				魔材名称180	魔材名称180	魔材名称180	魔材名称180
ITEMMATNAME_181	魔材名称181	魔材名称181				魔材名称181	魔材名称181	魔材名称181	魔材名称181
ITEMMATNAME_182	魔材名称182	魔材名称182				魔材名称182	魔材名称182	魔材名称182	魔材名称182
ITEMMATNAME_183	魔材名称183	魔材名称183				魔材名称183	魔材名称183	魔材名称183	魔材名称183
ITEMMATNAME_184	魔材名称184	魔材名称184				魔材名称184	魔材名称184	魔材名称184	魔材名称184
ITEMMATNAME_185	魔材名称185	魔材名称185				魔材名称185	魔材名称185	魔材名称185	魔材名称185
ITEMMATNAME_186	魔材名称186	魔材名称186				魔材名称186	魔材名称186	魔材名称186	魔材名称186
ITEMMATNAME_187	魔材名称187	魔材名称187				魔材名称187	魔材名称187	魔材名称187	魔材名称187
ITEMMATNAME_188	魔材名称188	魔材名称188				魔材名称188	魔材名称188	魔材名称188	魔材名称188
ITEMMATNAME_189	魔材名称189	魔材名称189				魔材名称189	魔材名称189	魔材名称189	魔材名称189
ITEMMATNAME_190	魔材名称190	魔材名称190				魔材名称190	魔材名称190	魔材名称190	魔材名称190
ITEMMATNAME_191	魔材名称191	魔材名称191				魔材名称191	魔材名称191	魔材名称191	魔材名称191
ITEMMATNAME_192	魔材名称192	魔材名称192				魔材名称192	魔材名称192	魔材名称192	魔材名称192
ITEMMATNAME_193	魔材名称193	魔材名称193				魔材名称193	魔材名称193	魔材名称193	魔材名称193
ITEMMATNAME_194	魔材名称194	魔材名称194				魔材名称194	魔材名称194	魔材名称194	魔材名称194
ITEMMATNAME_195	魔材名称195	魔材名称195				魔材名称195	魔材名称195	魔材名称195	魔材名称195
ITEMMATNAME_196	魔材名称196	魔材名称196				魔材名称196	魔材名称196	魔材名称196	魔材名称196
ITEMMATNAME_197	魔材名称197	魔材名称197				魔材名称197	魔材名称197	魔材名称197	魔材名称197
ITEMMATNAME_198	魔材名称198	魔材名称198				魔材名称198	魔材名称198	魔材名称198	魔材名称198
ITEMMATNAME_199	魔材名称199	魔材名称199				魔材名称199	魔材名称199	魔材名称199	魔材名称199
